OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
2476	60	60	1 Jul. (II)	M. Manilius Vopiscus	x				
814	61	61	Prior	P. Petronius Turpilianus	x		https://en.wikipedia.org/wiki/Publius_Petronius_Turpilianus		
815	61	61	1 Jul. (I)	Cn. Pedanius Fuscus Salinator	x		https://en.wikipedia.org/wiki/Gnaeus_Pedanius_Fuscus_Salinator_(consul_61)		
2477	61	61	Posterior	L. Junius Caesennius Paetus	x		https://en.wikipedia.org/wiki/Lucius_Caesennius_Paetus		
2478	61	61	1 Jul. (II)	L. Velleius Paterculus	x				
816	62	62	Prior	P. Marius	x		https://en.wikipedia.org/wiki/Publius_Marius		
817	62	62	Jul.? (I)	Q. Manlius Tarquitius Saturninus	x				
818	62	62	Sep.? (I)	T. Clodius Eprius Marcellus	x		https://en.wikipedia.org/wiki/Titus_Clodius_Eprius_Marcellus		
2479	62	62	Posterior	Lucius Afinius Gallus	x		https://en.wikipedia.org/wiki/Lucius_Afinius_Gallus		
2480	62	62	Jul.? (II)	P. Petronius Niger	x				
2481	62	62	Sep.? (II)	C. Junius Marullus	x				
819	63	63	Prior	C. Memmius Regulus	x		https://en.wikipedia.org/wiki/Gaius_Memmius_Regulus		
820	63	63	suff. (I)	unidentified	n				
2482	63	63	Posterior	L. Verginius Rufus	x		https://en.wikipedia.org/wiki/Lucius_Verginius_Rufus		
2483	63	63	suff. (II)	unidentified	n				
821	64	64	Prior	C. Laecanius Bassus	x		https://en.wikipedia.org/wiki/Gaius_Laecanius_Bassus		
822	64	64	suff. (I)	unidentified	n				
2484	64	64	Posterior	M. Licinius Crassus Frugi	x		https://en.wikipedia.org/wiki/Marcus_Licinius_Crassus_Frugi_(consul_64)		
2485	64	64	suff. (II)	unidentified	n				
823	65	65	Prior	A. Licinius Nerva Silianus	x		https://en.wikipedia.org/wiki/Aulus_Licinius_Nerva_Silianus_(consul_65)		
825	65	65	suff. (I)	C. Pomponius Pius (attested 13 Aug.)	x		https://en.wikipedia.org/wiki/Gaius_Pomponius_Pius_(consul_65)		
2486	65	65	Posterior	M. Julius Vestinus Atticus (killed)	x		https://en.wikipedia.org/wiki/Marcus_Julius_Vestinus_Atticus		
2487	65	65	suff. (II)	P. Pasidienus Firmus (attested 17 Jun.)	x				
2488	65	65	suff. (II)	C. Anicius Cerialis (attested 13 Aug.)	x				
826	66	66	Prior	C. Luccius Telesinus	x		https://en.wikipedia.org/wiki/Gaius_Luccius_Telesinus		
827	66	66	Jul. (I)	M. Annius Afrinus	x		https://en.wikipedia.org/wiki/Marcus_Annius_Afrinus		
828	66	66	Sep. (I)	M. Arruntius Aquila	x		https://en.wikipedia.org/wiki/Marcus_Arruntius_Aquila_(consul_66)		
2489	66	66	Posterior	C. Suetonius Paullinus	x				
2490	66	66	Jul. (II)	C. Paccius Africanus	x				
2491	66	66	Sep. (II)	M. Vettius Bolanus	x				
829	67	67	Prior	L. Julius Rufus	x		https://en.wikipedia.org/wiki/Lucius_Julius_Rufus		
831	67	67	Jul. (I)	Ap. Annius Gallus	x		https://en.wikipedia.org/wiki/Appius_Annius_Gallus		
2492	67	67	Posterior	Fonteius Capito	x				
2493	67	67	suff. (II)	L. Aurelius Priscus	x				
2494	67	67	Jul. (II)	L. Verulanus Severus	x				
832	68	68	Prior	Ti. Catius Asconius Silius Italicus	x		https://en.wikipedia.org/wiki/Silius_Italicus		
833	68	68	suff. (I)	Imp. Nero Claudius Caesar Augustus Germanicus V (Apr.–Jun.)	n		https://en.wikipedia.org/wiki/Nero		
834	68	68	suff. (I)	C. Bellicus Natalis	x				
2495	68	68	Posterior	P. Galerius Trachalus	x				
2496	68	68	suff. (II)	C. Luccius Telesinus II (from May?)	n				
2497	68	68	suff. (II)	P. Cornelius Scipio Asiaticus	x				
835	69	69	Prior	Ser. Galba Caesar Augustus II (until 15 Jan.)	x		https://en.wikipedia.org/wiki/Galba		
836	69	69	suff. (I)	M. Otho Caesar Augustus (15 Jan.–28 Feb.)	x		https://en.wikipedia.org/wiki/Otho		
837	69	69	suff. (I)	L. Verginius Rufus II (March)	n		https://en.wikipedia.org/wiki/Lucius_Verginius_Rufus		
838	69	69	suff. (I)	Cn. Arulenus Caelius Sabinus (April–June)	x		https://en.wikipedia.org/wiki/Gnaeus_Arulenus_Caelius_Sabinus		
839	69	69	suff. (I)	Cn. Arrius Antoninus (July–August)	x		https://en.wikipedia.org/wiki/Gnaeus_Arrius_Antoninus		
840	69	69	suff. (I)	Fabius Valens (September–October)	x		https://en.wikipedia.org/wiki/Fabius_Valens		
842	69	69	suff. (I)	Cn. Caecilius Simplex (November−December)	x		https://en.wikipedia.org/wiki/Gnaeus_Caecilius_Simplex		
2498	69	69	Posterior	T. Vinius (Rufinus?) (until 15 Jan.)	x				
2499	69	69	suff. (II)	L. Salvius Otho Titianus II	n				
2500	69	69	suff. (II)	L. Pompeius Vopiscus	x				
2501	69	69	suff. (II)	T. Flavius Sabinus	x				
2502	69	69	suff. (II)	A. Marius Celsus	x				
2503	69	69	suff. (II)	A. Caecina Alienus 	x				
2504	69	69	suff. (II)	Rosius Regulus 	x				
2505	69	69	suff. (II)	C. Quinctius Atticus	x				
843	70	70	Prior	Imp. Caesar Vespasianus Augustus II	n		https://en.wikipedia.org/wiki/Vespasian		
844	70	70	suff. (I)	C. Licinius Mucianus II (Apr.?)	x		https://en.wikipedia.org/wiki/Gaius_Licinius_Mucianus		
845	70	70	suff. (I)	M. Ulpius Traianus (May?)	x		https://en.wikipedia.org/wiki/Marcus_Ulpius_Traianus_(father_of_Trajan)		
846	70	70	suff. (I)	(…)ne(…)	x				
847	70	70	Nov.? (I)	L. Annius Bassus	x		https://en.wikipedia.org/wiki/Lucius_Annius_Bassus		
2506	70	70	Posterior	T. Caesar Vespasianus	x		https://en.wikipedia.org/wiki/Titus		
2507	70	70	suff. (II)	unidentified	n				
2508	70	70	suff. (II)	unidentified	n				
2509	70	70	suff. (II)	unidentified	n				
2510	70	70	Nov.? (II)	C. Laecanius Bassus Caecina Paetus	x				
848	71	71	Prior	Imp. Caesar Vespasianus Augustus III	n		https://en.wikipedia.org/wiki/Vespasian		
849	71	71	Apr.? (I)	Caesar Domitianus	n		https://en.wikipedia.org/wiki/Domitian		
850	71	71	May? (I)	C. Calpetanus Rantius Quirinalis Valerius Festus	x		https://en.wikipedia.org/wiki/Gaius_Calpetanus_Rantius_Quirinalis_Valerius_Festus		
851	71	71	Jul.? (I)	L. Flavius Fimbria	x				
852	71	71	1 Nov. (I)	Cn. Pompeius Collega	x		https://en.wikipedia.org/wiki/Gnaeus_Pompeius_Collega		
2511	71	71	Posterior	M. Cocceius Nerva	x				
2512	71	71	Apr.? (II)	Cn. Pedius Cascus	x				
2514	71	71	Jul.? (II)	C. Atilius Barbarus	x				
2515	71	71	1 Nov. (II)	Q. Julius Cordus	x				
853	72	72	Prior	Imp. Caesar Vespasianus Augustus IV	n		https://en.wikipedia.org/wiki/Vespasian		
854	72	72	suff. (I)	C. Licinius Mucianus III 	n		https://en.wikipedia.org/wiki/Gaius_Licinius_Mucianus		
855	72	72	suff. (I)	Q. Julius Cordinus C. Rutilius Gallicus	x		https://en.wikipedia.org/wiki/Quintus_Julius_Cordinus_Gaius_Rutilius_Gallicus		
856	72	72	suff. (I)	Sex. Marcius Priscus (attested 30 Dec.)	x				
2516	72	72	Posterior	T. Caesar Vespasianus II	n				
2517	72	72	suff. (II)	T. Flavius Sabinus II 	x				
2518	72	72	suff. (II)	unidentified	n				
2519	72	72	suff. (II)	Cn. Pinarius Aemilius Cicatricula (attested 30 Dec.)	x				
857	73	73	Prior	Caesar Domitianus II	n		https://en.wikipedia.org/wiki/Domitian		
858	73	73	45413 (I)	M. Arrecinus Clemens	x		https://en.wikipedia.org/wiki/Marcus_Arrecinus_Clemens_(consul)		
859	73	73	suff. (I)	unidentified	n				
2520	73	73	Posterior	L. Valerius Catullus Messallinus	x				
2521	73	73	45413 (II)	(…)m(…)	x				
2522	73	73	suff. (II)	unidentified	n				
860	74	74	Prior	Imp. Caesar Vespasianus Augustus V	n		https://en.wikipedia.org/wiki/Vespasian		
861	74	74	id. Jan. (I)	Ti. Plautius Silvanus Aelianus II	x		https://en.wikipedia.org/wiki/Tiberius_Plautius_Silvanus_Aelianus		
862	74	74	id. Mar. (I)	L. Junius Q. Vibius Crispus II	n		https://en.wikipedia.org/wiki/Lucius_Junius_Quintus_Vibius_Crispus		
863	74	74	id. May (I)	Q. Petillius Cerialis Caesius Rufus II	x		https://en.wikipedia.org/wiki/Quintus_Petillius_Cerialis_Caesius_Rufus		
864	74	74	1 Jul. (I)	(…)on(…)	x				
865	74	74	Sep.? (I)	C. Pomponius	x		https://en.wikipedia.org/wiki/Gaius_Pomponius		
2523	74	74	Posterior	T. Caesar Vespasianus III	n				
2526	74	74	id. May (II)	T. Clodius Eprius Marcellus II	n				
2527	74	74	1 Jul. (II)	unidentified	n				
2528	74	74	Sep.? (II)	L. Manlius Patruinus	x				
866	75	75	Prior	Imp. Caesar Vespasianus Augustus VI	n		https://en.wikipedia.org/wiki/Vespasian		
867	75	75	suff. (I)	Caesar Domitianus III (attested 12 Mar. / 28 Apr.)	n		https://en.wikipedia.org/wiki/Domitian		
2529	75	75	Posterior	T. Caesar Vespasianus IV	n				
2530	75	75	suff. (II)	L. Pasidienus Firmus (attested 12 Mar. / 28 Apr.)	x				
868	76	76	Prior	Imp. Caesar Vespasianus Augustus VII	n		https://en.wikipedia.org/wiki/Vespasian		
869	76	76	suff. (I)	Caesar Domitianus IV	n		https://en.wikipedia.org/wiki/Domitian		
870	76	76	suff. (I)	(?) L. Tampius Flavianus II	x		https://en.wikipedia.org/wiki/Lucius_Tampius_Flavianus		
871	76	76	suff. (I)	Galeo Tettienus Petronianus (attested 2 Dec.)	x				
2531	76	76	Posterior	T. Caesar Vespasianus V	n				
2532	76	76	suff. (II)	unidentified	n				
2533	76	76	suff. (II)	(?) M. Pompeius Silvanus Staberius Flavianus II	x				
2534	76	76	suff. (II)	M. Fulvius Gillo (attested 2 Dec.)	x				
872	77	77	Prior	Imp. Caesar Vespasianus Augustus VIII	n		https://en.wikipedia.org/wiki/Vespasian		
873	77	77	suff. (I)	Caesar Domitianus V	n		https://en.wikipedia.org/wiki/Domitian		
874	77	77	Sep.? (I)	(?) L. Pompeius Vopiscus C. Arruntius Catellius Celer	x		https://en.wikipedia.org/wiki/Gaius_Catellius_Celer		
875	77	77	Nov.? (I)	Cn. Julius Agricola	x		https://en.wikipedia.org/wiki/Gnaeus_Julius_Agricola		
2535	77	77	Posterior	T. Caesar Vespasianus VI	n				
2536	77	77	suff. (II)	unidentified	n				
2537	77	77	Sep.? (II)	(?) M. Arruntius Aquila	x				
2538	77	77	Nov.? (II)	unidentified	n				
876	78	78	Prior	D. Junius Novius Priscus	x		https://en.wikipedia.org/wiki/Decimus_Junius_Novius_Priscus		
877	78	78	May.? (I)	(Q. Articuleius?) Paetus	x		https://en.wikipedia.org/wiki/Quintus_Articuleius_Paetus		
878	78	78	Sep.? (I)	Q. Corellius Rufus	x		https://en.wikipedia.org/wiki/Quintus_Corellius_Rufus		
2539	78	78	Posterior	L. Ceionius Commodus	x				
2540	78	78	May.? (II)	Sex. Vitulasius Nepos	x				
2541	78	78	Sep.? (II)	L. Funisulanus Vettonianus	x				
879	79	79	Prior	Imp. Caesar Vespasianus Augustus IX	n		https://en.wikipedia.org/wiki/Vespasian		
880	79	79	suff. (I)	Caesar Domitianus VI	n		https://en.wikipedia.org/wiki/Domitian		
881	79	79	1 Mar. (I)	L. Junius Caesennius Paetus 	x		https://en.wikipedia.org/wiki/Lucius_Junius_Caesennius_Paetus		
882	79	79	suff. (I)	T. Rubrius Aelius Nepos (attested 8 Sep.)	x				
2542	79	79	Posterior	T. Caesar Vespasianus VII	n				
2543	79	79	suff. (II)	unidentified	n				
2544	79	79	1 Mar. (II)	P. Calvisius Ruso	x				
2545	79	79	suff. (II)	M. Arrius Flaccus	x				
883	80	80	Prior	Imp. T. Caesar Vespasianus Augustus VIII	xp		https://en.wikipedia.org/wiki/Titus		
884	80	80	id. Jan. (I)	A. Didius Gallus Fabricius Veiento II	x		https://en.wikipedia.org/wiki/Aulus_Didius_Gallus_Fabricius_Veiento		
885	80	80	Mar.? (I)	Q. Aurelius Pactumeius Fronto	x		https://en.wikipedia.org/wiki/Quintus_Aurelius_Pactumeius_Fronto		
886	80	80	May? (I)	C. Marius Marcellus Octavius P. Cluvius Rufus	x				
887	80	80	1 Jul. (I)	unidentified	n				
888	80	80	Sep.? (I)	L. Acilius Strabo	x		https://en.wikipedia.org/wiki/Lucius_Acilius_Strabo		
889	80	80	Nov.? (I)	M. Tittius Frugi	x				
2546	80	80	Posterior	Caesar Domitianus VII	n				
2547	80	80	id. Jan. (II)	L. Aelius Plautius Lamia Aelianus	x				
2550	80	80	1 Jul. (II)	Q. Pompeius Trio	x				
2551	80	80	Sep.? (II)	Sex. Neranius Capito	x				
2552	80	80	Nov.? (II)	M. Vinicius Julius Rufus	x				
890	81	81	Prior	L. Flavius Silva Nonius Bassus	x		https://en.wikipedia.org/wiki/Lucius_Flavius_Silva_Nonius_Bassus		
891	81	81	Mar.? (I)	M. Roscius Coelius	x		https://en.wikipedia.org/wiki/Marcus_Roscius_Coelius		
892	81	81	May? (I)	L. Julius Vettius Paullus	x				
893	81	81	1 Jul. (I)	C. Scoedius Natta Pinarianus	x				
894	81	81	Sep.? (I)	M. Petronius Umbrinus	x				
895	81	81	1 Nov. (I)	L. Turpilius Dexter	x				
2553	81	81	Posterior	M. Asinius Pollio Verrucosus	x				
2554	81	81	Mar.? (II)	C. Julius Juvenalis	x				
2555	81	81	May? (II)	T. Junius Montanus	x				
2556	81	81	1 Jul. (II)	T. Tettienus Serenus	x				
2557	81	81	Sep.? (II)	L. Carminius Lusitanicus	x				
2558	81	81	1 Nov. (II)	M. Maecius Rufus	x				
896	82	82	Prior	Imp. Caesar Domitianus Augustus VIII	n		https://en.wikipedia.org/wiki/Domitian		
897	82	82	Feb.? (I)	(? Servaeus In)noc(ens)	x				
898	82	82	Mar.? (I)	(…)an(us)	x				
899	82	82	Apr.? (I)	(M. Mettius? Mo)dest(us)	x				
900	82	82	May? (I)	unidentified	n				
901	82	82	Jul.? (I)	P. Valerius Patruinus	x		https://en.wikipedia.org/wiki/Publius_Valerius_Patruinus		
902	82	82	Sep.? (I)	M. Larcius Magnus Pompeius Silo	x		https://en.wikipedia.org/wiki/Marcus_Larcius_Magnus_Pompeius_Silo		
903	82	82	Nov.? (I)	unidentified	n				
2559	82	82	Posterior	T. Flavius Sabinus	x				
2560	82	82	Feb.? (II)	L. Salvius Otho Cocceianus	x				
2561	82	82	Mar.? (II)	M'. Acilius Aviola	x				
2562	82	82	Apr.? (II)	unidentified	n				
2563	82	82	May? (II)	unidentified	n				
2564	82	82	Jul.? (II)	L. Antonius Saturninus	x				
2565	82	82	Sep.? (II)	T. Aurelius Quietus	x				
2566	82	82	Nov.? (II)	unidentified	n				
904	83	83	Prior	Imp. Caesar Domitianus Augustus IX	xp		https://en.wikipedia.org/wiki/Domitian		
905	83	83	Feb.? (I)	A. Didius Gallus Fabricius Veiento III	n		https://en.wikipedia.org/wiki/Aulus_Didius_Gallus_Fabricius_Veiento		
906	83	83	Mar.? (I)	(?) M. Arrecinus Clemens II	x		https://en.wikipedia.org/wiki/Marcus_Arrecinus_Clemens_(consul)		
907	83	83	May? (I)	L. Tettius Julianus	x		https://en.wikipedia.org/wiki/Lucius_Tettius_Julianus		
908	83	83	Sep.? (I)	L. Calventius Sex. Carminius Vetus	x		https://en.wikipedia.org/wiki/Lucius_Calventius_Sextus_Carminius_Vetus		
909	83	83	Nov.? (I)	unidentified	n				
2567	83	83	Posterior	Q. Petillius Rufus II	x				
2568	83	83	Feb.? (II)	L. Junius Q. Vibius Crispus III	n				
2569	83	83	Mar.? (II)	(?) L. Baebius Honoratus	x				
2570	83	83	May? (II)	Terentius Strabo Erucius Homullus	x				
2571	83	83	Sep.? (II)	M. Cornelius Nigrinus Curiatius Maternus	x				
2572	83	83	Nov.? (II)	unidentified	n				
910	84	84	Prior	Imp. Caesar Domitianus Augustus X	n		https://en.wikipedia.org/wiki/Domitian		
911	84	84	suff. (I)	(?) C. Fisius Sabinus (attested 24 Apr.)	x				
912	84	84	Jul.? (I)	unidentified	n				
913	84	84	Sep.? (I)	C. Tullius Capito Pomponianus Plotius Firmus	x				
914	84	84	Nov.? (I)	unidentified	n				
2573	84	84	Posterior	C. Oppius Sabinus	x				
2574	84	84	suff. (II)	(?) M. Annius Messalla (attested 24 Apr.)	x				
2575	84	84	Jul.? (II)	L. Julius Ursus	x				
2576	84	84	Sep.? (II)	C. Cornelius Gallicanus	x				
2577	84	84	Nov.? (II)	(P. Glitius? G)allus	x				
915	85	85	Prior	Imp. Caesar Domitianus Augustus XI	n		https://en.wikipedia.org/wiki/Domitian		
916	85	85	Mar.? (I)	Q. Julius Cordinus C. Rutilius Gallicus II	n		https://en.wikipedia.org/wiki/Quintus_Julius_Cordinus_Gaius_Rutilius_Gallicus		
917	85	85	May? (I)	L. Aelius Oculatus	x				
918	85	85	Jul.? (I)	P. Herennius Pollio	x				
919	85	85	Sep.? (I)	D. Aburius Bassus	x				
920	85	85	Nov.? (I)	C. Salvius Liberalis Nonius Bassus	x		https://en.wikipedia.org/wiki/Gaius_Salvius_Liberalis		
2578	85	85	Posterior	T. Aurelius Fulvus II	x				
2579	85	85	Mar.? (II)	L. Valerius Catullus Messallinus II	n				
2580	85	85	May? (II)	Q. Gavius Atticus	x				
2581	85	85	Jul.? (II)	M. Annius Herennius Pollio	x				
2582	85	85	Sep.? (II)	Q. Julius Balbus	x				
2583	85	85	Nov.? (II)	Cornelius Orestes	x				
921	86	86	Prior	Imp. Caesar Domitianus Augustus XII	n		https://en.wikipedia.org/wiki/Domitian		
922	86	86	id. Jan. (I)	C. Secius Campanus	x				
923	86	86	Mar.? (I)	unidentified	n				
924	86	86	45413 (I)	Sex. Octavius Fronto	x		https://en.wikipedia.org/wiki/Sextus_Octavius_Fronto		
925	86	86	1 Sep. (I)	A. Bucius Lappius Maximus	x		https://en.wikipedia.org/wiki/Aulus_Bucius_Lappius_Maximus		
2584	86	86	Posterior	Ser. Cornelius Dolabella Petronianus	x				
2586	86	86	Mar.? (II)	Q. Vibius Secundus	x				
2587	86	86	45413 (II)	Ti. Julius Candidus Marius Celsus	x				
2588	86	86	1 Sep. (II)	C. Octavius Tidius Tossianus L. Javolenus Priscus	x				
926	87	87	Prior	Imp. Caesar Domitianus Augustus XIII	n		https://en.wikipedia.org/wiki/Domitian		
927	87	87	id. Jan. (I)	C. Calpurnius Piso Crassus Frugi Licinianus	x		https://en.wikipedia.org/wiki/Gaius_Calpurnius_Piso_Crassus_Frugi_Licinianus		
928	87	87	45413 (I)	C. Bellicus Natalis P. Gavidius Tebanianus	x				
929	87	87	1 Sep. (I)	C. Cilnius Proculus	x		https://en.wikipedia.org/wiki/Gaius_Cilnius_Proculus		
2589	87	87	Posterior	L. Volusius Saturninus	x				
2591	87	87	45413 (II)	C. Ducenius Proculus	x				
2592	87	87	1 Sep. (II)	L. Neratius Priscus	x				
930	88	88	Prior	Imp. Caesar Domitianus Augustus XIV	n		https://en.wikipedia.org/wiki/Domitian		
931	88	88	id. Jan. (I)	D. Plotius Grypus	x		https://en.wikipedia.org/wiki/Plotius_Grypus		
932	88	88	45413 (I)	Q. Ninnius Hasta	x				
933	88	88	1 Sep. (I)	M'. Otacilius Catulus	x				
2593	88	88	Posterior	L. Minicius Rufus	x				
2595	88	88	45413 (II)	(L. Scribonius?) Libo (Rupilius?) Frugi	x				
2596	88	88	1 Sep. (II)	Sex. Julius Sparsus	x				
934	89	89	Prior	T. Aurelius Fulvus	x		https://en.wikipedia.org/wiki/Titus_Aurelius_Fulvus_(father_of_Antoninus_Pius)		
935	89	89	45413 (I)	P. Sallustius Blaesus	x		https://en.wikipedia.org/wiki/Publius_Sallustius_Blaesus		
936	89	89	1 Sep. (I)	A. Vicirius Proculus	x		https://en.wikipedia.org/wiki/Aulus_Vicirius_Proculus		
2597	89	89	Posterior	M. Asinius Atratinus	x				
2598	89	89	45413 (II)	M. Peducaeus Saenianus	x				
2599	89	89	1 Sep. (II)	M'. Laberius Maximus	x				
937	90	90	Prior	Imp. Caesar Domitianus Augustus XV	n		https://en.wikipedia.org/wiki/Domitian		
938	90	90	id. Jan. (I)	L. Cornelius Pusio Annius Messalla	x		https://en.wikipedia.org/wiki/Lucius_Cornelius_Pusio_Annius_Messalla		
939	90	90	1 Mar. (I)	L. Antistius Rusticus	x		https://en.wikipedia.org/wiki/Lucius_Antistius_Rusticus		
940	90	90	45413 (I)	Q. Accaeus Rufus	x				
941	90	90	1 Jul. (I)	P. Baebius Italicus	x		https://en.wikipedia.org/wiki/Publius_Baebius_Italicus		
942	90	90	1 Sep. (I)	L. Albius Pullaienus Pollio	x				
943	90	90	1 Nov. (I)	M. Tullius Cerialis	x				
2600	90	90	Posterior	M. Cocceius Nerva II	n				
2602	90	90	1 Mar. (II)	Ser. Julius Servianus	x				
2603	90	90	45413 (II)	C. Caristanius Fronto	x				
2604	90	90	1 Jul. (II)	C. Aquilius Proculus	x				
2605	90	90	1 Sep. (II)	Cn. Pinarius Aemilius Cicatricula Pompeius Longinus	x				
2606	90	90	1 Nov. (II)	Cn. Pompeius Catullinus	x				
944	91	91	Prior	M'. Acilius Glabrio	x		https://en.wikipedia.org/wiki/Manius_Acilius_Glabrio_(consul_91)		
945	91	91	45413 (I)	Cn. Minicius Faustinus	x				
946	91	91	1 Sep. (I)	Q. Valerius Vegetus	x				
2607	91	91	Posterior	M. Ulpius Trajanus	x				
2608	91	91	45413 (II)	P. Valerius Marinus	x				
2609	91	91	1 Sep. (II)	P. Metilius Sabinus Nepos	x				
947	92	92	Prior	Imp. Caesar Domitianus Augustus XVI	n		https://en.wikipedia.org/wiki/Domitian		
948	92	92	id. Jan. (I)	L. Venuleius Montanus Apronianus	x		https://en.wikipedia.org/wiki/Lucius_Venuleius_Montanus_Apronianus		
949	92	92	45413 (I)	L. Stertinius Avitus	x		https://en.wikipedia.org/wiki/Lucius_Stertinius_Avitus		
950	92	92	1 Sep. (I)	C. Julius Silanus	x		https://en.wikipedia.org/wiki/Gaius_Julius_Silanus		
2610	92	92	Posterior	Q. Volusius Saturninus	x				
2612	92	92	45413 (II)	Ti. Julius Celsus Polemaeanus	x				
2613	92	92	1 Sep. (II)	Q. Junius Arulenus Rusticus	x				
951	93	93	Prior	Sex. Pompeius Collega	x		https://en.wikipedia.org/wiki/Sextus_Pompeius_Collega		
952	93	93	45413 (I)	T. Avidius Quietus	x		https://en.wikipedia.org/wiki/Titus_Avidius_Quietus		
953	93	93	1 Sep. (I)	C. Cornelius Rarus Sextius Na(so?)	x		https://en.wikipedia.org/wiki/Gaius_Cornelius_Rarus_Sextius_Naso		
2614	93	93	Posterior	Q. Peducaeus Priscinus	x				
2615	93	93	45413 (II)	Sex. Lusianus Proculus	x				
2616	93	93	1 Sep. (II)	(? Tuccius Ceria)lis	x				
954	94	94	Prior	L. Nonius Calpurnius Asprenas Torquatus	x		https://en.wikipedia.org/wiki/Lucius_Nonius_Calpurnius_Torquatus_Asprenas		
955	94	94	45413 (I)	M. Lollius Paullinus D. Valerius Asiaticus Saturninus	x		https://en.wikipedia.org/wiki/Marcus_Lollius_Paullinus_Decimus_Valerius_Asiaticus_Saturninus		
956	94	94	1 Sep. (I)	L. Silius Decianus	x				
2617	94	94	Posterior	T. Sextius Magius Lateranus	x				
2618	94	94	45413 (II)	C. Antius A. Julius Quadratus	x				
2619	94	94	1 Sep. (II)	T. Pomponius Bassus	x				
957	95	95	Prior	Imp. Caesar Domitianus Augustus XVII	n		https://en.wikipedia.org/wiki/Domitian		
958	95	95	id. Jan. (I)	L. Neratius Marcellus	x		https://en.wikipedia.org/wiki/Lucius_Neratius_Marcellus		
959	95	95	45413 (I)	A. Bucius Lappius Maximus II	n		https://en.wikipedia.org/wiki/Aulus_Bucius_Lappius_Maximus		
960	95	95	1 Sep. (I)	Q. Pomponius Rufus	x		https://en.wikipedia.org/wiki/Quintus_Pomponius_Rufus		
2620	95	95	Posterior	T. Flavius Clemens	x				
2622	95	95	45413 (II)	P. Ducenius Verus	x				
2623	95	95	1 Sep. (II)	L. Baebius Tullus	x				
961	96	96	Prior	C. Manlius Valens	x		https://en.wikipedia.org/wiki/Gaius_Manlius_Valens		
962	96	96	45413 (I)	Q. Fabius Postuminus	x		https://en.wikipedia.org/wiki/Quintus_Fabius_Postuminus		
963	96	96	1 Sep. (I)	Ti. Catius Caesius Fronto	x		https://en.wikipedia.org/wiki/Tiberius_Catius_Caesius_Fronto		
2624	96	96	Posterior	C. Antistius Vetus	x				
2625	96	96	45413 (II)	T. Prifernius Paetus	x				
2626	96	96	1 Sep. (II)	M. Calpurnius (…)cus	x				
964	97	97	Prior	Imp. Nerva Caesar Augustus III	xp		https://en.wikipedia.org/wiki/Nerva		
965	97	97	Mar.? (I)	Cn. Arrius Antoninus II	n		https://en.wikipedia.org/wiki/Gnaeus_Arrius_Antoninus		
966	97	97	May? (I)	M. Annius Verus	x		https://en.wikipedia.org/wiki/Marcus_Annius_Verus_(grandfather_of_Marcus_Aurelius)		
967	97	97	Jul.? (I)	L. Domitius Apollinaris	x		https://en.wikipedia.org/wiki/Lucius_Domitius_Apollinaris		
968	97	97	Sep.? (I)	L. Pomponius Maternus	x				
969	97	97	Nov.? (I)	P. Cornelius Tacitus	x		https://en.wikipedia.org/wiki/Tacitus		
2627	97	97	Posterior	L. Verginius Rufus III	n				
2628	97	97	Mar.? (II)	(C.?) Calpurnius Piso	x				
2629	97	97	May? (II)	L. Neratius Priscus	x				
2630	97	97	Jul.? (II)	Sex. Hermentidius Campanus	x				
2631	97	97	Sep.? (II)	Q. Glitius Atilius Agricola	x				
2632	97	97	Nov.? (II)	(?) M. Ostorius Scapula	x				
970	98	98	Prior	Imp. Nerva Caesar Augustus IV	n		https://en.wikipedia.org/wiki/Nerva		
971	98	98	id. Jan. (I)	Cn. Domitius Afer Curvius Tullus II	x		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Tullus		
972	98	98	1 Feb. (I)	Sex. Julius Frontinus II	x		https://en.wikipedia.org/wiki/Sextus_Julius_Frontinus		
973	98	98	1 Mar. (I)	L. Julius Ursus II	n		https://en.wikipedia.org/wiki/Lucius_Julius_Ursus		
974	98	98	1 Apr. (I)	T. Vestricius Spurinna II	x		https://en.wikipedia.org/wiki/Titus_Vestricius_Spurinna		
975	98	98	45413 (I)	C. Pomponius Pius	x		https://en.wikipedia.org/wiki/Gaius_Pomponius_Pius		
976	98	98	1 Jul. (I)	A. Vicirius Martialis	x		https://en.wikipedia.org/wiki/Aulus_Vicirius_Martialis		
977	98	98	1 Sep. (I)	C. Pomponius Rufus Acilius [Pri]scus Coelius Sparsus	x		https://en.wikipedia.org/wiki/Gaius_Pomponius_Rufus_Acilius_Priscus_Coelius_Sparsus		
978	98	98	1 Nov. (I)	Q. Fulvius Gillo Bittius Proculus	x		https://en.wikipedia.org/wiki/Quintus_Fulvius_Gillo_Bittius_Proculus		
2633	98	98	Posterior	Imp. Caesar Nerva Trajanus II	n				
2639	98	98	1 Jul. (II)	L. Maecius Postumus	x				
2640	98	98	1 Sep. (II)	Cn. Pompeius Ferox Licinianus	x				
2641	98	98	1 Nov. (II)	P. Julius Lupus	x				
