OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
1161	148	148	Oct.? (I)	C. Fabius Agrippinus	x	2687	https://en.wikipedia.org/wiki/Gaius_Fabius_Agrippinus		
2821	148	148	Posterior	C. Bellicus Calpurnius Torquatus	x	2688			
2822	148	148	1 Apr. (II)	C. Salvius Capito	x	2689			
2823	148	148	1 Jul. (II)	P. Orfidius Senecio	x	2690			
2824	148	148	Oct.? (II)	M. Antonius Zeno	x	2691			
1162	149	149	Prior	L. Sergius Salvidienus Scipio Orfitus	x	2692	https://en.wikipedia.org/wiki/Lucius_Sergius_Salvidienus_Scipio_Orfitus		
1163	149	149	Jul.? (I)	Q. Passienus Licinus	x	2693			
2825	149	149	Posterior	Q. Pompeius Sosius Priscus	x	2694			
2826	149	149	Jul.? (II)	C. Julius Avitus	x	2695			
1164	150	150	Prior	M. Gavius Squilla Gallicanus	x	2696	https://en.wikipedia.org/wiki/Marcus_Gavius_Squilla_Gallicanus		
1165	150	150	Apr.? (I)	[…]mus	x	2697			
1166	150	150	Jul.? (I)	M. Cassius Apollinaris	x	2698			
1167	150	150	Oct. (I)	C. Curtius Justus	x	2699	https://en.wikipedia.org/wiki/Gaius_Curtius_Justus		
2827	150	150	Posterior	Sex. Carminius Vetus	x	2700			
2828	150	150	Apr.? (II)	C. La[berius Priscus?]	x	2701			
2829	150	150	Jul.? (II)	M. Petronius Mamertinus	x	2702	https://en.wikipedia.org/wiki/Marcus_Petronius_Mamertinus		
2830	150	150	Oct. (II)	C. Julius Julianus	x	2703			
1168	151	151	Prior	Sex. Quintilius Condianus	x	2704			
1169	151	151	Jul.? (I)	M. Cominius Secundus	x	2705			
2831	151	151	Posterior	Sex. Quintilius Valerius Maximus	x	2706			
2832	151	151	Jul.? (II)	L. Attidius Cornelianus	x	2707			
1170	152	152	Prior	M'. Acilius Glabrio Cn. Cornelius Severus	x	2708	https://en.wikipedia.org/wiki/Manius_Acilius_Glabrio_Gnaeus_Cornelius_Severus		
1171	152	152	1 Apr. (I)	P. Sufenas [Verus?]	x	2709			
1172	152	152	1 Jul. (I)	C. Novius Priscus	x	2710			
1173	152	152	1 Oct. (I)	P. Cluvius Maximus Paulinus	x	2711			
2833	152	152	Posterior	M. Valerius Homullus	x	2712			
2834	152	152	1 Apr. (II)	L. Dasumius Tullius Tuscus	x	2713	https://en.wikipedia.org/wiki/Lucius_Dasumius_Tullius_Tuscus		
2835	152	152	1 Jul. (II)	L. Julius Romulus	x	2714			
2836	152	152	1 Oct. (II)	M. Servilius Silanus	x	2715			
1174	153	153	Prior	L. Fulvius Rusticus C. Bruttius Praesens	x	2716	https://en.wikipedia.org/wiki/Gaius_Bruttius_Praesens_(consul_153)		
1175	153	153	1 Apr. (I)	[? Sex. Caecilius / C. Julius Max]imus	x	2717			
1176	153	153	1 Jul. (I)	P. Septimius Aper	x	2718			
1177	153	153	1 Oct. (I)	C. Cattius Marcellus	x	2719			
2837	153	153	Posterior	A. Junius Rufinus	x	2720			
2838	153	153	1 Apr. (II)	M. Pontius Sabinus	x	2721			
2839	153	153	1 Jul. (II)	M. Sedatius Severianus Julius Acer Metilius Nepos Rufinus Ti. Rutilianus Censor	x	2722	https://en.wikipedia.org/wiki/Marcus_Sedatius_Severianus		
2840	153	153	1 Oct. (II)	Q. Petiedius Gallus	x	2723			
1178	154	154	Prior	L. Aelius Aurelius Commodus	x	2724	https://en.wikipedia.org/wiki/Lucius_Verus		
1179	154	154	1 Apr. (I)	[Prifernius?] Paetus	x	2725			
1180	154	154	1 Jul. (I)	[? M. Valerius Etrus]cus (?)	x	2726			
1181	154	154	1 Sep. (I)	Ti. Claudius Julianus	x	2727	https://en.wikipedia.org/wiki/Tiberius_Claudius_Julianus		
1182	154	154	1 Nov. (I)	C. Julius Statius Severus	x	2728			
2841	154	154	Posterior	T. Sextius Lateranus	x	2729			
2842	154	154	1 Apr. (II)	M. Nonius Macrinus	x	2730	https://en.wikipedia.org/wiki/Marcus_Nonius_Macrinus		
2843	154	154	1 Jul. (II)	L. [Aemilius Iuncus?]	x	2731			
2844	154	154	1 Sep. (II)	Sex. Calpurnius Agricola	x	2732	https://en.wikipedia.org/wiki/Sextus_Calpurnius_Agricola		
2845	154	154	1 Nov. (II)	T. Junius Severus	x	2733			
1183	155	155	Prior	C. Julius Severus	x	2734			
1184	155	155	Apr.? (I)	C. Aufidius Victorinus	x	2735	https://en.wikipedia.org/wiki/Gaius_Aufidius_Victorinus		
1185	155	155	Nov. (I)	Antius Pollio	x	2736			
1186	155	155	Dec. (I)	[D. Rupilius?] Severus	x	2737			
2846	155	155	Posterior	M. Junius Rufinus Sabinianus	x	2738			
2847	155	155	Apr.? (II)	M. Gavius [Appalius Maximus?]	x	2739			
2848	155	155	Nov. (II)	Minicius Opimianus	x	2740			
2849	155	155	Dec. (II)	L. Julius T. Statilius Severus	x	2741			
1187	156	156	Prior	M. Ceionius Silvanus	x	2742			
1188	156	156	Mar.? (I)	A. Avillius Urinatius Quadratus	x	2743	-		
1189	156	156	Nov.? (I)	Q. Canusius Praenestinus	x	2744			
2850	156	156	Posterior	C. Serius Augurinus	x	2745			
2851	156	156	Mar.? (II)	Strabo Aemilianus	x	2746			
2852	156	156	Nov.? (II)	C. Lusius Sparsus	x	2747			
1190	157	157	Prior	M. Vettulenus Civica Barbarus	x	2748	https://en.wikipedia.org/wiki/Marcus_Vettulenus_Civica_Barbarus		
1191	157	157	1 Apr. (I)	L. Roscius Aelianus	x	2749			
1192	157	157	Jul.? (I)	C. Julius Commodus Orfitianus	x	2750			
1193	157	157	Oct.? (I)	Q. V[…]su[…]clus	x	2751			
2853	157	157	Posterior	M. Metilius Aquillius Regulus Nepos Volusius Torquatus Fronto	x	2752			
2854	157	157	1 Apr. (II)	Cn. Papirius Aelianus	x	2753			
2855	157	157	Jul.? (II)	C. Caelius Secundus	x	2754			
2856	157	157	Oct.? (II)	Q. […]inus	x	2755			
1194	158	158	Prior	Sex. Sulpicius Tertullus	x	2756	https://en.wikipedia.org/wiki/Sextus_Sulpicius_Tertullus		
1195	158	158	Jul.? (I)	M. Servilius Fabianus Maximus	x	2757			
1196	158	158	Sep.? (I)	Q. Pomponius Musa	x	2758	https://en.wikipedia.org/wiki/Quintus_Pomponius_Musa_(consul_158)		
2857	158	158	Posterior	Q. Tineius Sacerdos Clemens	x	2759			
2858	158	158	Jul.? (II)	Q. Iallius Bassus	x	2760			
2859	158	158	Sep.? (II)	L. Cassius Juvenalis	x	2761			
1197	159	159	Prior	Plautius Quintillus	x	2762	https://en.wikipedia.org/wiki/Plautius_Quintillus		
1198	159	159	1 Apr. (I)	M. Pisibanius Lepidus	x	2763			
1199	159	159	1 Jul. (I)	P. Cornelius Dexter	x	2764	https://en.wikipedia.org/wiki/Publius_Cornelius_Dexter		
1200	159	159	1 Oct. (I)	A. Curtius Crispinus	x	2765			
2860	159	159	Posterior	M. Statius Priscus Licinius Italicus	x	2766			
2861	159	159	1 Apr. (II)	L. Matuccius Fuscinus	x	2767			
2862	159	159	1 Jul. (II)	unidentified	n			inconsistent	
2863	159	159	1 Oct. (II)	unidentified	n			inconsistent	
1201	160	160	Prior	Ap. Annius Atilius Bradua	x	2768	https://en.wikipedia.org/wiki/Appius_Annius_Atilius_Bradua		
1202	160	160	1 Mar. (I)	A. Platorius Nepos Calpurnianus	x	2769			
1203	160	160	May? (I)	[C. Septimius? S]everus	x	2770			
1204	160	160	Jul.? (I)	C. Prastina Pacatus	x	2771			
1205	160	160	Oct.? (I)	Ti. Oclatius Severus	x	2772	https://en.wikipedia.org/wiki/Tiberius_Oclatius_Severus		
2864	160	160	Posterior	T. Clodius Vibius Varus	x	2773			
2865	160	160	1 Mar. (II)	M. Postumius Festus	x	2774			
2866	160	160	May? (II)	[…] Flavus	x	2775			
2867	160	160	Jul.? (II)	M. Censorius Paullus	x	2776			
2868	160	160	Oct.? (II)	[Q.?] Ninnius Hastianus	x	2777			
2869	160	160	suff. (II)	[… N]ovius Sabinianus 	x	2778			
1207	161	161	Prior	M. Aelius Aurelius Verus Caesar III	n	2626	https://en.wikipedia.org/wiki/Marcus_Aurelius		
1208	161	161	suff. (I)	M. Annius Libo (attested 8 Feb. – 26 Apr.)	x	2779	https://en.wikipedia.org/wiki/Marcus_Annius_Libo_(consul_161)		
1209	161	161	Oct.? (I)	(?) Julius Geminus Capellianus	x	2780			
2870	161	161	Posterior	L. Aelius Aurelius Commodus II	n	2724	https://en.wikipedia.org/wiki/Lucius_Verus		
2871	161	161	suff. (II)	Q. Camurius Numisius Junior	x	2781	https://en.wikipedia.org/wiki/Quintus_Camurius_Numisius_Junior		
2872	161	161	Oct.? (II)	T. Flavius Boethus	x	2782	https://en.wikipedia.org/wiki/Titus_Flavius_Boethus		
1210	162	162	Prior	Q. Junius Rusticus II	n	2597	https://en.wikipedia.org/wiki/Junius_Rusticus		
1211	162	162	suff. (I) (I)	Ti. Claudius Paullinus 	x	2783			
1212	162	162	suff. (I)	D. Fonteius Frontinianus L. Stertinius Rufus	x	2784			
1213	162	162	suff. (I)	M. Insteius Bithynicus	x	2785			
2873	162	162	Posterior	L. Titius Plautius Aquilinus	x	2786			
2874	162	162	suff. (II) (II)	Ti. Claudius Pompeianus	x	2787	https://en.wikipedia.org/wiki/Tiberius_Claudius_Pompeianus		
2875	162	162	suff. (II)	ignotus	n			inconsistent	
2876	162	162	suff. (II)	ignotus	n			inconsistent	
1214	163	163	Prior	M. Pontius Laelianus	x	2788			
2877	163	163	Posterior	A. Junius Pastor L. Caesennius Sospes	x	2789			
1215	164	164	Prior	M. Pompeius Macrinus	x	2790			
1216	164	164	suff. (I)	Ti. Haterius Saturninus 	x	2791	https://en.wikipedia.org/wiki/Tiberius_Haterius_Saturninus		
2878	164	164	Posterior	P. Juventius Celsus	x	2792			
2879	164	164	suff. (II)	Q. Caecilius Avitus	x	2793			
1217	165	165	Prior	M. Gavius Orfitus	x	2794			
2880	165	165	Posterior	L. Arrius Pudens	x	2795			
1218	166	166	Prior	Q. Servilius Pudens	x	2796	https://en.wikipedia.org/wiki/Quintus_Servilius_Pudens		
1219	166	166	suff. (I)	M. Vibius Liberalis 	x	2797			
2881	166	166	Posterior	L. Fufidius Pollio	x	2798			
2882	166	166	suff. (II)	P. Martius Verus	x	2799	https://en.wikipedia.org/wiki/Publius_Martius_Verus		
1220	167	167	Prior	L. Aurelius Verus Augustus III	x		https://en.wikipedia.org/wiki/Lucius_Verus	inconsistent	
1221	167	167	suff. (I)	Q. Caecilius Dentilianus 	x	2800			
2883	167	167	Posterior	M. Ummidius Quadratus	x	2801			
2884	167	167	suff. (II)	M. Antonius Pallas	x	2802			
1222	168	168	Prior	L. Venuleius Apronianus Octavius Priscus II	n	2548	https://en.wikipedia.org/wiki/Lucius_Venuleius_Apronianus_Octavius_Priscus	inconsistent wikipedia	
1223	168	168	suff. (I)	Q. Tullius Maximus	x	2803			
2885	168	168	Posterior	L. Sergius Paullus II	n			inconsistent - no base name found	
2886	168	168	suff. (II)	ignotus	n			inconsistent	
1224	169	169	Prior	Q. Pompeius Senecio Sosius Priscus	x	2804	https://en.wikipedia.org/wiki/Quintus_Pompeius_Senecio_Sosius_Priscus		
2887	169	169	Posterior	P. Coelius Apollinaris	x	2805			
1225	170	170	Prior	C. Erucius Clarus	x	2806	https://en.wikipedia.org/wiki/Gaius_Erucius_Clarus		
1226	170	170	suff. (I)	T. Hoenius Severus	x	2807			
2888	170	170	Posterior	M. Gavius Cornelius Cethegus	x	2808			
2889	170	170	suff. (II)	ignotus	n			inconsistent	
1227	171	171	Prior	T. Statilius Severus	x	2809			
2890	171	171	Posterior	L. Alfidius Herennianus	x	2810			
1228	172	172	Prior	Ser. Calpurnius Scipio Orfitus	x	2811			
1229	172	172	suff. (I)	C. Modius Justus	x	2812			
2891	172	172	Posterior	Sex. Quintilius Maximus	x	2813			
2892	172	172	suff. (II)	ignotus	n			inconsistent	
1230	173	173	Prior	Cn. Claudius Severus II	n		https://en.wikipedia.org/wiki/Gnaeus_Claudius_Severus_(consul_167)	inconsistent - no base name found	
2893	173	173	Posterior	Ti. Claudius Pompeianus II	n	2787	https://en.wikipedia.org/wiki/Tiberius_Claudius_Pompeianus		
1231	174	174	Prior	L. Aurelius Gallus	x	2814			
1232	174	174	suff. (I)	M. Aemilius Macer Saturninus	x	2815			
2894	174	174	Posterior	Q. Volusius Flaccus Cornelianus	x	2816			
2895	174	174	suff. (II)	ignotus	n			inconsistent	
1233	175	175	Prior	L. Calpurnius Piso	x	2817			
1234	175	175	suff. (I)	P. Helvius Pertinax	x	2818	https://en.wikipedia.org/wiki/Pertinax		
2896	175	175	Posterior	P. Salvius Julianus	x	2819			
2897	175	175	suff. (II)	M. Didius Severus Julianus	x	2820	https://en.wikipedia.org/wiki/Didius_Julianus		
1235	176	176	Prior	T. Pomponius Proculus Vitrasius Pollio II	x		https://en.wikipedia.org/wiki/Titus_Pomponius_Proculus_Vitrasius_Pollio	inconsistent	
2898	176	176	Posterior	M. Flavius Aper II	x			inconsistent	
1236	177	177	Prior	L. Aelius Aurelius Commodus Caesar	x	2821	https://en.wikipedia.org/wiki/Commodus		
2899	177	177	Posterior	M. Peducaeus Plautius Quintillus	x	2822			
1237	178	178	Prior	Ser. Cornelius Scipio Salvidienus Orfitus	x	2823	https://en.wikipedia.org/wiki/Servius_Cornelius_Scipio_Salvidienus_Orfitus_(consul_178)		
2900	178	178	Posterior	D. Velius Rufus (Julianus?)	x	2824			
1238	179	179	Prior	L. Aelius Aurelius Commodus Augustus II	n		https://en.wikipedia.org/wiki/Commodus	inconsistent - no base name found	
1239	179	179	suff. (I) (I)	T. Flavius Claudianus 	x	2825			
1240	179	179	suff. (I) (I)	M'. Acilius Faustinus 	x	2826			
2901	179	179	Posterior	P. Martius Verus II	n	2799	https://en.wikipedia.org/wiki/Publius_Martius_Verus		
2902	179	179	suff. (II) (II)	L. Aemilius Iuncus	x	2827			
2903	179	179	suff. (II) (II)	L. Julius Proculianus	x	2828			
1241	180	180	Prior	L. Fulvius Rusticus C. Bruttius Praesens II	n	2716	https://en.wikipedia.org/wiki/Gaius_Bruttius_Praesens_(consul_153)		
2904	180	180	Posterior	Sex. Quintilius Condianus	x	2829			
1242	181	181	Prior	L. Aelius Aurelius Commodus Augustus III	n		https://en.wikipedia.org/wiki/Commodus	inconsistent - no base name found	
2905	181	181	Posterior	L. Antistius Burrus	x	2830			
1243	182	182	Prior	M. Petronius Sura Mamertinus	x	2831	https://en.wikipedia.org/wiki/Marcus_Petronius_Sura_Mamertinus		
1244	182	182	suff. (I)		x	2832			
2906	182	182	Posterior	Q. Tineius Rufus	x	2833			
2907	182	182	suff. (II)	(L. Attidius?) Cornelianus	x	2834			
1245	183	183	Prior	M. Aurelius Commodus Antoninus Augustus IV	n		https://en.wikipedia.org/wiki/Commodus	inconsistent - no base name found	
1246	183	183	suff. (I)	L. Tutilius Pontianus Gentianus 	x	2835			
1247	183	183	suff. (I)	M. Herennius Secundus 	x	2836			
1248	183	183	suff. (I)	T. Pactumeius Magnus 	x	2837			
2908	183	183	Posterior	C. Aufidius Victorinus II	n	2735	https://en.wikipedia.org/wiki/Gaius_Aufidius_Victorinus		
2909	183	183	suff. (II)	ignotus	n			inconsistent	
2910	183	183	suff. (II)	M. Egnatius Postumus	x	2838	https://en.wikipedia.org/wiki/Marcus_Egnatius_Postumus		
2911	183	183	suff. (II)	L. Septimius Flaccus	x	2839			
1249	184	184	Prior	L. Cossonius Eggius Marullus	x	2840	https://en.wikipedia.org/wiki/Lucius_Cossonius_Eggius_Marullus		
1250	184	184	suff. (I)	C. Octavius Vindex 	x	2841			
2912	184	184	Posterior	Cn. Papirius Aelianus	x	2842			
2913	184	184	suff. (II)	Cassius Apronianus	x	2843	https://en.wikipedia.org/wiki/Cassius_Apronianus		
1251	185	185	Prior	Triarius Maternus Lascivius	x	2844	https://en.wikipedia.org/wiki/Triarius_Maternus		
2914	185	185	Posterior	Ti. Claudius M. Ap. Atilius Bradua Regillus Atticus	x	2845			
1252	186	186	Prior	M. Aurelius Commodus Antoninus Augustus V	n		https://en.wikipedia.org/wiki/Commodus	inconsistent - no base name found	
1253	186	186	suff. (I)	L. Novius Rufus 	x	2846			
1254	186	186	suff. (I)	C. Sabucius Maior Caecilianus (attested 24 and 27 Nov.)	x	2847	https://en.wikipedia.org/wiki/Gaius_Sabucius_Maior_Caecilianus		
2915	186	186	Posterior	M'. Acilius Glabrio II	n	2348	https://en.wikipedia.org/wiki/Manius_Acilius_Glabrio_(consul_91)		
2916	186	186	suff. (II)	L. Annius Ravus	x	2848			
2917	186	186	suff. (II)	Valerius Senecio	x	2849			
1255	187	187	Prior	L. Bruttius Quintius Crispinus	x	2850	https://en.wikipedia.org/wiki/Lucius_Bruttius_Quintius_Crispinus		
2918	187	187	Posterior	L. Roscius Aelianus Paculus	x	2851			
1256	188	188	Prior	P. Seius Fuscianus II	n		https://en.wikipedia.org/wiki/Publius_Seius_Fuscianus	inconsistent - no base name found	
2919	188	188	Posterior	M. Servilius Silanus II	n	2715			
1257	189	189	Prior	Dulius Silanus	x	2852			
1258	189	189	suff. (I)	Severus 	x	2853			
2920	189	189	Posterior	Q. Servilius Silanus	x	2854			
2921	189	189	suff. (II)	Vitellius	x	2855			
1259	190	190	Prior	M. Aurelius Commodus Antoninus Augustus VI	n		https://en.wikipedia.org/wiki/Commodus	inconsistent - no base name found	
1260	190	190	suff. (I)	L. Septimius Severus (May–?)	x	2856	https://en.wikipedia.org/wiki/Septimius_Severus		
2922	190	190	Posterior	M. Petronius Sura Septimianus	x	2857			
2923	190	190	suff. (II)	Apuleius Rufinus	x	2858			
1261	191	191	Prior	Popilius Pedo Apronianus	x	2859	https://en.wikipedia.org/wiki/Popilius_Pedo_Apronianus		
2924	191	191	Posterior	M. Valerius Bradua Mauricus	x	2860			
1262	192	192	Prior	L. Aelius Aurelius Commodus Augustus VII	n		https://en.wikipedia.org/wiki/Commodus	inconsistent - no base name found	
2925	192	192	Posterior	P. Helvius Pertinax II	n	2818	https://en.wikipedia.org/wiki/Pertinax		
1263	193	193	Prior	Q. Pompeius Sosius Falco	x	2861	https://en.wikipedia.org/wiki/Quintus_Pompeius_Sosius_Falco		
1264	193	193	suff. (I)	Q. Tineius Sacerdos (March)	x	2862	https://en.wikipedia.org/wiki/Quintus_Tineius_Sacerdos		
1265	193	193	suff. (I)	M. Silius Messala (May)	x	2863	https://en.wikipedia.org/wiki/Marcus_Silius_Messala		
1266	193	193	suff. (I)	L. Julius Messala Rutilianus (July)	x	2864			
1267	193	193	suff. (I)	L. Fabius Cilo Septiminus Catinius Acilianus Lepidus Fulcinianus	x	2865	https://en.wikipedia.org/wiki/Lucius_Fabius_Cilo		
2926	193	193	Posterior	C. Julius Erucius Clarus Vibianus	x	2866			
2927	193	193	suff. (II)	P. Julius Scapula Priscus	x	2867			
2928	193	193	suff. (II)	ignotus	n			inconsistent	
2929	193	193	suff. (II)	C. Aemilius Severus Cantabrinus	x	2868			
1268	194	194	Prior	L. Septimius Severus Pertinax Augustus II	n		https://en.wikipedia.org/wiki/Septimius_Severus	inconsistent - no base name found	
1269	194	194	suff. (I)	C. Gabinius Barbarus Pompeianus	x	2869			
2931	194	194	Posterior	D. Clodius Septimius Albinus Augustus (Gaul)	x	2870			
2932	194	194	suff. (II)	ignotus	n			inconsistent	
1270	195	195	Prior	P. Julius Scapula Tertullus Priscus	x	2871			
2933	195	195	Posterior	Q. Tineius Clemens	x	2872			
1271	196	196	Prior	C. Domitius Dexter II	x		https://en.wikipedia.org/wiki/Gaius_Domitius_Dexter	inconsistent	
2934	196	196	Posterior	L. Valerius Messalla Thrasea Priscus	x	2873			
1272	197	197	Prior	T. Sextius Magius Lateranus	x	2874	https://en.wikipedia.org/wiki/Titus_Sextius_Magius_Lateranus_(consul_197)		
2935	197	197	Posterior	Cuspius Rufinus	x	2875			
1273	198	198	Prior	P. Martius Sergius Saturninus	x	2876			
1274	198	198	suff. (I)	Q. Anicius Faustus	x	2877	https://en.wikipedia.org/wiki/Quintus_Anicius_Faustus		
2936	198	198	Posterior	L. Aurelius Gallus	x	2878			
2937	198	198	suff. (II)	ignotus	n			inconsistent	
1275	199	199	Prior	P. Cornelius Anullinus II	n		https://en.wikipedia.org/wiki/Publius_Cornelius_Anullinus	inconsistent - no base name found	
2938	199	199	Posterior	M. Aufidius Fronto	x	2879			
1276	200	200	Prior	Ti. Claudius Severus Proculus	x	2880	https://en.wikipedia.org/wiki/Tiberius_Claudius_Severus_Proculus		
2939	200	200	Posterior	C. Aufidius Victorinus	x	2881			
1277	201	201	Prior	L. Annius Fabianus	x	2882	https://en.wikipedia.org/wiki/Lucius_Annius_Fabianus		
2940	201	201	Posterior	M. Nonius Arrius Mucianus	x	2883			
1278	202	202	Prior	L. Septimius Severus Pertinax Augustus III	n		https://en.wikipedia.org/wiki/Septimius_Severus	inconsistent - no base name found	
1279	202	202	suff. (I) (I)	T. Murrenius Severus	x	2884			
2941	202	202	Posterior	M. Aurelius Antoninus Augustus	x	2885			
2942	202	202	suff. (II) (II)	C. Cassius Regallianus	x	2886			
1280	203	203	Prior	C. Fulvius Plautianus	x	2887	https://en.wikipedia.org/wiki/Gaius_Fulvius_Plautianus		
2943	203	203	Posterior	P. Septimius Geta II	n			inconsistent - no base name found	
1281	204	204	Prior	L. Fabius Cilo Septiminus Catinius Acilianus Lepidus Fulcinianus II	n	2865	https://en.wikipedia.org/wiki/Lucius_Fabius_Cilo		
1282	204	204	suff. (I)	L. Pomponius Liberalis	x	2888			
2944	204	204	Posterior	M. Annius Flavius Libo	x	2889			
2945	204	204	suff. (II)	ignotus	n			inconsistent	
1283	205	205	Prior	M. Aurelius Antoninus Augustus II	xp	2885	https://en.wikipedia.org/wiki/Caracalla	inconsistent wikipedia	
2946	205	205	Posterior	P. Septimius Geta Caesar	x	2890			
1284	206	206	Prior	M. Nummius Umbrius Primus Senecio Albinus	x	2891	https://en.wikipedia.org/wiki/Marcus_Nummius_Umbrius_Primus_Senecio_Albinus		
1285	206	206	suff. (I) (I)	P. Tullius Marsus 	x	2892			
2947	206	206	Posterior	L. Fulvius Gavius Numisius Petronius Aemilianus	x	2893			
2948	206	206	suff. (II) (II)	M. Caelius Faustinus	x	2894			
1286	207	207	Prior	L. Annius Maximus	x	2895			
2949	207	207	Posterior	C. Septimius Severus Aper	x	2896			
1287	208	208	Prior	M. Aurelius Antoninus Augustus III	n	2885	https://en.wikipedia.org/wiki/Caracalla	inconsistent wikipedia	
2950	208	208	Posterior	P. Septimius Geta Caesar II	n	2890			
1288	209	209	Prior	L. Aurelius Commodus Pompeianus	x	2897	https://en.wikipedia.org/wiki/Lucius_Aurelius_Commodus_Pompeianus		
2951	209	209	Posterior	Q. Hedius Lollianus Plautius Avitus	x	2898			
1289	210	210	Prior	M'. Acilius Faustinus	x	2899			
2952	210	210	Posterior	A. Triarius Rufinus	x	2900			
1290	211	211	Prior	Hedius Lollianus Terentius Gentianus	x	2901	https://en.wikipedia.org/wiki/Hedius_Lollianus_Terentius_Gentianus		
2953	211	211	Posterior	Pomponius Bassus	x	2902			
1291	212	212	Prior	C. Julius Asper II	x		https://en.wikipedia.org/wiki/Gaius_Julius_Asper	inconsistent	
1292	212	212	suff. (I)	(Cn. Claudius ?) Severus (May–June)	x	2903			
2954	212	212	Posterior	C. Julius Camilius Asper	x	2904			
2955	212	212	suff. (II)	(Ti. Claudius ?) Pompeianus	x	2905			
1293	213	213	Prior	M. Aurelius Severus Antoninus Augustus IV	n		https://en.wikipedia.org/wiki/Caracalla	inconsistent - no base name found	
2956	213	213	Posterior	D. Caelius Calvinus Balbinus II	x			inconsistent	
1294	214	214	Prior	L. Valerius Messalla	x	2906	https://en.wikipedia.org/wiki/Lucius_Valerius_Messalla_(consul_214)		
2957	214	214	Posterior	C. Octavius Appius Suetrius Sabinus	x	2907			
1295	215	215	Prior	Q. Maecius Laetus II	x		https://en.wikipedia.org/wiki/Quintus_Maecius_Laetus	inconsistent	
2958	215	215	Posterior	M. Munatius Sulla Cerialis	x	2908			
1296	216	216	Prior	P. Catius Sabinus II	x		https://en.wikipedia.org/wiki/Publius_Catius_Sabinus	inconsistent	
2959	216	216	Posterior	P. Cornelius Anullinus	x	2909			
1297	217	217	Prior	C. Bruttius Praesens	x	2910			
2960	217	217	Posterior	T. Messius Extricatus II	x			inconsistent	
1298	218	218	Prior	M. Opellius Severus Macrinus Augustus II	n		https://en.wikipedia.org/wiki/Macrinus	inconsistent - no base name found	
1299	218	218	suff. (I)	M. Aurelius Antoninus Augustus 	xp		https://en.wikipedia.org/wiki/Elagabalus	inconsistent	
2961	218	218	Posterior	M. Oclatinius Adventus	x	2911			
1300	219	219	Prior	M. Aurelius Antoninus Augustus II	n	2885	https://en.wikipedia.org/wiki/Elagabalus	inconsistent wikipedia	
2963	219	219	Posterior	Q. Tineius Sacerdos II	n			inconsistent - no base name found	
1301	220	220	Prior	M. Aurelius Antoninus Augustus III	n	2885	https://en.wikipedia.org/wiki/Elagabalus	inconsistent wikipedia	
2964	220	220	Posterior	P. Valerius Comazon	x	2912			
1302	221	221	Prior	C. Vettius Gratus Sabinianus	x	2913	https://en.wikipedia.org/wiki/Gaius_Vettius_Gratus_Sabinianus		
2965	221	221	Posterior	M. Flavius Vitellius Seleucus	x	2914			
1303	222	222	Prior	M. Aurelius Antoninus Augustus IV	n	2885	https://en.wikipedia.org/wiki/Elagabalus	inconsistent wikipedia	
2966	222	222	Posterior	M. Aurelius Alexander Caesar	x	2915			
1304	223	223	Prior	L. Marius Maximus Perpetuus Aurelianus II	n		https://en.wikipedia.org/wiki/Marius_Maximus	inconsistent - no base name found	
2967	223	223	Posterior	L. Roscius Aelianus Paculus Salvius Julianus	x	2916			
1305	224	224	Prior	Ap. Claudius Julianus II	x		https://en.wikipedia.org/wiki/Appius_Claudius_Julianus	inconsistent	
2968	224	224	Posterior	C. Bruttius Crispinus	x	2917			
1306	225	225	Prior	Ti. Manilius Fuscus II	x			inconsistent	
2969	225	225	Posterior	Ser. Calpurnius Domitius Dexter	x	2918			
1307	226	226	Prior	M. Aurelius Severus Alexander Augustus II	xp		https://en.wikipedia.org/wiki/Severus_Alexander	inconsistent - no base name found	
2970	226	226	Posterior	C. Aufidius Marcellus II	x?			inconsistent - no base name found	
1308	227	227	Prior	M. Nummius Senecio Albinus	x	2919	https://en.wikipedia.org/wiki/Marcus_Nummius_Senecio_Albinus		
2971	227	227	Posterior	M. Laelius Fulvius Maximus Aemilianus	x	2920			
1309	228	228	Prior	Q. Aiacius Modestus Crescentianus II	n			inconsistent - no base name found	
2972	228	228	Posterior	M. Pomponius Maecius Probus	x	2921			
1310	229	229	Prior	M. Aurelius Severus Alexander Augustus III	n		https://en.wikipedia.org/wiki/Severus_Alexander	inconsistent - no base name found	
2973	229	229	Posterior	L. Cassius Dio	x	2922			
1311	230	230	Prior	L. Virius Agricola	x	2923			
2974	230	230	Posterior	Sex. Catius Clementinus Priscillianus	x	2924			
1312	231	231	Prior	L. Ti. Claudius Pompeianus	x	2925	https://en.wikipedia.org/wiki/Lucius_Tiberius_Claudius_Pompeianus		
2975	231	231	Posterior	T. Flavius Sallustius Paelignianus	x	2926			
1313	232	232	Prior	L. Virius Lupus Julianus	x	2927	https://en.wikipedia.org/wiki/Lucius_Virius_Lupus_Iulianus		
2976	232	232	Posterior	L. Marius Maximus Aurelianus	x	2928			
1314	233	233	Prior	L. Valerius Maximus Acilius Priscillianus	x	2929	https://en.wikipedia.org/wiki/Lucius_Valerius_Maximus_(consul_233)		
