RulerID	Name	Personal Name	Wikipedia	Epithet	Notes
1665	L. Cornelius Cinna		https://en.wikipedia.org/wiki/Lucius_Cornelius_Cinna_(consul_127_BC))		
1666	M. Aemilius Lepidus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Second_century_BC_(200–101)		
1667	L. Aurelius Orestes		https://en.wikipedia.org/wiki/Lucius_Aurelius_Orestes_(consul_126_BC)		
1668	M. Plautius Hypsaeus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Second_century_BC_(200–101)		
1669	M. Fulvius Flaccus		https://en.wikipedia.org/wiki/Marcus_Fulvius_Flaccus_(consul_125_BC)		
1670	C. Cassius Longinus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Second_century_BC_(200–101)		
1671	C. Sextius Calvinus		https://en.wikipedia.org/wiki/Gaius_Sextius_Calvinus		
1672	Q. Caecilius Metellus (Balearicus)		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Balearicus		
1673	T. Quinctius Flamininus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Second_century_BC_(200–101)		
1674	Cn. Domitius Ahenobarbus		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_122_BC)		
1675	C. Fannius		https://en.wikipedia.org/wiki/Gaius_Fannius_(consul_122_BC))		
1676	L. Opimius		https://en.wikipedia.org/wiki/Lucius_Opimius		
1677	Q. Fabius Maximus (Allobrogicus)		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Allobrogicus		
1678	P. Manilius		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Second_century_BC_(200–101)		
1679	C. Papirius Carbo		https://en.wikipedia.org/wiki/Gaius_Papirius_Carbo_(consul))		
1680	L. Caecilius Metellus (Delmaticus)		https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Delmaticus		
1681	L. Aurelius Cotta		https://en.wikipedia.org/wiki/Lucius_Aurelius_Cotta_(consul_119_BC))		
1682	M. Porcius Cato		https://en.wikipedia.org/wiki/Marcus_Porcius_Cato_(consul_118_BC))		
1683	Q. Marcius Rex		https://en.wikipedia.org/wiki/Quintus_Marcius_Rex_(consul_118_BC))		
1684	L. Caecilius Metellus Diadematus		https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Diadematus		
1685	Q. Mucius Scaevola (Augur)		https://en.wikipedia.org/wiki/Quintus_Mucius_Scaevola_Augur		
1686	C. Licinius Geta		https://en.wikipedia.org/wiki/Gaius_Licinius_Geta		
1687	Q. Fabius Maximus Eburnus		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Eburnus		
1688	M. Aemilius Scaurus		https://en.wikipedia.org/wiki/Marcus_Aemilius_Scaurus_(consul))		
1689	M. Caecilius Metellus		https://en.wikipedia.org/wiki/Marcus_Caecilius_Metellus_(consul))		
1690	M. Acilius Balbus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Second_century_BC_(200–101)		
1691	C. Porcius Cato		https://en.wikipedia.org/wiki/Gaius_Porcius_Cato_(consul))		
1692	C. Caecilius Metellus Caprarius		https://en.wikipedia.org/wiki/Gaius_Caecilius_Metellus_Caprarius		
1693	Cn. Papirius Carbo		https://en.wikipedia.org/wiki/Gnaeus_Papirius_Carbo_(consul_113_BC))		
1694	M. Livius Drusus		https://en.wikipedia.org/wiki/Marcus_Livius_Drusus_(consul))		
1695	L. Calpurnius Piso Caesoninus		https://en.wikipedia.org/wiki/Lucius_Calpurnius_Piso_Caesoninus_(consul_112_BC))		
1696	P. Cornelius Scipio Nasica		https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_(consul_111_BC))		
1697	L. Calpurnius Bestia		https://en.wikipedia.org/wiki/Lucius_Calpurnius_Bestia_(consul))		
1698	M. Minucius Rufus		https://en.wikipedia.org/wiki/Marcus_Minucius_Rufus_(consul_110_BC))		
1699	Sp. Postumius Albinus		https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_(consul_110_BC))		
1700	Q. Caecilius Metellus (Numidicus)		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Numidicus		
1701	M. Junius Silanus		https://en.wikipedia.org/wiki/Marcus_Junius_Silanus_(consul_109_BC))		
1702	Ser. Sulpicius Galba		https://en.wikipedia.org/wiki/Servius_Sulpicius_Galba_(consul_108_BC))		
1703	Hortensius (invalidated)		https://en.wikipedia.org/wiki/Quintus_Hortensius_(consul_designate_108_BC)		
1704	M. Aurelius Scaurus		https://en.wikipedia.org/wiki/Marcus_Aurelius_Scaurus		
1705	C. Marius		https://en.wikipedia.org/wiki/Gaius_Marius		
1706	L. Cassius Longinus		https://en.wikipedia.org/wiki/Lucius_Cassius_Longinus_(consul_107_BC))		
1707	Q. Servilius Caepio		https://en.wikipedia.org/wiki/Quintus_Servilius_Caepio_(consul_106_BC))		
1708	C. Atilius Serranus		https://en.wikipedia.org/wiki/Gaius_Atilius_Serranus		
1709	P. Rutilius Rufus		https://en.wikipedia.org/wiki/Publius_Rutilius_Rufus		
1710	Cn. Mallius Maximus		https://en.wikipedia.org/wiki/Gnaeus_Mallius_Maximus		
1711	C. Flavius Fimbria		https://en.wikipedia.org/wiki/Gaius_Flavius_Fimbria_(consul))		
1712	L. Aurelius Orestes		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Second_century_BC_(200–101)		
1713	Q. Lutatius Catulus		https://en.wikipedia.org/wiki/Quintus_Lutatius_Catulus_(consul_102_BC)		
1714	M. Aquillius		https://en.wikipedia.org/wiki/Manius_Aquillius_(consul_101_BC))		
1715	L. Valerius Flaccus		https://en.wikipedia.org/wiki/Lucius_Valerius_Flaccus_(consul_100_BC)		
1716	M. Antonius		https://en.wikipedia.org/wiki/Marcus_Antonius_(orator)		
1717	A. Postumius Albinus		https://en.wikipedia.org/wiki/Aulus_Postumius_Albinus_(consul_99_BC)		
1718	Q. Caecilius Metellus Nepos		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Nepos_(consul_98_BC)		
1719	T. Didius		https://en.wikipedia.org/wiki/Titus_Didius		
1720	Cn. Cornelius Lentulus		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_(consul_97_BC)		
1721	P. Licinius Crassus		https://en.wikipedia.org/wiki/Publius_Licinius_Crassus_(consul_97_BC)		
1722	Cn. Domitius Ahenobarbus		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_96_BC)		
1723	C. Cassius Longinus		https://en.wikipedia.org/wiki/Gaius_Cassius_Longinus_(consul_96_BC)		
1724	L. Licinius Crassus		https://en.wikipedia.org/wiki/Lucius_Licinius_Crassus		
1725	Q. Mucius Scaevola (Pontifex)		https://en.wikipedia.org/wiki/Quintus_Mucius_Scaevola_Pontifex		
1726	C. Coelius Caldus		https://en.wikipedia.org/wiki/Gaius_Coelius_Caldus		
1727	L. Domitius Ahenobarbus		https://en.wikipedia.org/wiki/Lucius_Domitius_Ahenobarbus_(consul_94_BC)		
1728	C. Valerius Flaccus		https://en.wikipedia.org/wiki/Gaius_Valerius_Flaccus_(consul)		
1729	M. Herennius		https://en.wikipedia.org/wiki/Marcus_Herennius_(consul_93_BC)		
1730	C. Claudius Pulcher		https://en.wikipedia.org/wiki/Gaius_Claudius_Pulcher_(consul_92_BC)		
1731	M. Perperna		https://en.wikipedia.org/wiki/Marcus_Perperna_(consul_92_BC)		
1732	L. Marcius Philippus		https://en.wikipedia.org/wiki/Lucius_Marcius_Philippus_(consul_91_BC)		
1733	Sex. Julius Caesar		https://en.wikipedia.org/wiki/Sextus_Julius_Caesar_(consul_91_BC)		
1734	L. Julius Caesar		https://en.wikipedia.org/wiki/Lucius_Julius_Caesar_(consul_90_BC)		
1735	P. Rutilius Lupus		https://en.wikipedia.org/wiki/Publius_Rutilius_Lupus_(consul)		
1736	Cn. Pompeius Strabo		https://en.wikipedia.org/wiki/Gnaeus_Pompeius_Strabo		
1737	L. Porcius Cato		https://en.wikipedia.org/wiki/Lucius_Porcius_Cato		
1738	L. Cornelius Sulla		https://en.wikipedia.org/wiki/Sulla		
1739	Q. Pompeius Rufus		https://en.wikipedia.org/wiki/Quintus_Pompeius_Rufus_(consul)		
1740	Cn. Octavius		https://en.wikipedia.org/wiki/Gnaeus_Octavius_(consul_87_BC)		
1741	L. Cornelius Cinna		https://en.wikipedia.org/wiki/Lucius_Cornelius_Cinna		
1742	L. Cornelius Merula		https://en.wikipedia.org/wiki/Lucius_Cornelius_Merula_(consul_87_BC)		
1743	L. Valerius Flaccus		https://en.wikipedia.org/wiki/Lucius_Valerius_Flaccus_(consul_86_BC)		
1744	Cn. Papirius Carbo		https://en.wikipedia.org/wiki/Gnaeus_Papirius_Carbo_(consul_85_BC)		
1745	L. Cornelius Scipio Asiagenes (Asiaticus)		https://en.wikipedia.org/wiki/Lucius_Cornelius_Scipio_Asiaticus_(consul_83_BC)		
1746	C. Norbanus		https://en.wikipedia.org/wiki/Gaius_Norbanus		
1747	C. Marius		https://en.wikipedia.org/wiki/Gaius_Marius_the_Younger		
1748	M. Tullius Decula		https://en.wikipedia.org/wiki/Marcus_Tullius_Decula		
1749	Cn. Cornelius Dolabella		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Dolabella_(consul_81_BC)		
1750	Q. Caecilius Metellus Pius		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Pius		
1751	P. Servilius Vatia (Isauricus)		https://en.wikipedia.org/wiki/Publius_Servilius_Vatia_Isauricus		
1752	Ap. Claudius Pulcher		https://en.wikipedia.org/wiki/Appius_Claudius_Pulcher_(consul_79_BC)		
1753	M. Aemilius Lepidus		https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(consul_78_BC)		
1754	Q. Lutatius Catulus		https://en.wikipedia.org/wiki/Quintus_Lutatius_Catulus_Capitolinus		
1755	D. Junius Brutus		https://en.wikipedia.org/wiki/Decimus_Junius_Brutus_(consul_77_BC))		
1756	Mam. Aemilius Lepidus Livianus		https://en.wikipedia.org/wiki/Mamercus_Aemilius_Lepidus_Livianus		
1757	Cn. Octavius		https://en.wikipedia.org/wiki/Gnaeus_Octavius_(consul_76_BC))		
1758	C. Scribonius Curio		https://en.wikipedia.org/wiki/Gaius_Scribonius_Curio_(consul))		
1759	L. Octavius		https://en.wikipedia.org/wiki/Lucius_Octavius		
1760	C. Aurelius Cotta		https://en.wikipedia.org/wiki/Gaius_Aurelius_Cotta		
1761	L. Licinius Lucullus		https://en.wikipedia.org/wiki/Lucullus		
1762	M. Aurelius Cotta		https://en.wikipedia.org/wiki/Marcus_Aurelius_Cotta_(consul_74_BC))		
1763	M. Terentius Varro Lucullus		https://en.wikipedia.org/wiki/Marcus_Terentius_Varro_Lucullus		
1764	C. Cassius Longinus		https://en.wikipedia.org/wiki/Gaius_Cassius_Longinus_(consul_73_BC))		
1765	L. Gellius		https://en.wikipedia.org/wiki/Lucius_Gellius		
1766	Cn. Cornelius Lentulus Clodianus		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_Clodianus		
1767	P. Cornelius Lentulus Sura		https://en.wikipedia.org/wiki/Publius_Cornelius_Lentulus_Sura		
1768	Cn. Aufidius Orestes		https://en.wikipedia.org/wiki/Gnaeus_Aufidius_Orestes		
1769	Cn. Pompeius Magnus		https://en.wikipedia.org/wiki/Pompey		
1770	M. Licinius Crassus		https://en.wikipedia.org/wiki/Marcus_Licinius_Crassus		
1771	Q. Hortensius Hortalus		https://en.wikipedia.org/wiki/Quintus_Hortensius		
1772	Q. Caecilius Metellus (Creticus)		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Creticus		
1773	L. Caecilius Metellus		https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_(consul_68_BC))		
1774	(Servilius) Vatia		https://en.wikipedia.org/wiki/List_of_Roman_consuls#First_century_BC_(100%E2%80%931)		
1775	Q. Marcius Rex		https://en.wikipedia.org/wiki/Quintus_Marcius_Rex_(consul_68_BC))		
1776	C. Calpurnius Piso		https://en.wikipedia.org/wiki/Gaius_Calpurnius_Piso_(consul_67_BC))		
1777	M. Acilius Glabrio		https://en.wikipedia.org/wiki/Manius_Acilius_Glabrio_(consul_67_BC))		
1778	M. Aemilius Lepidus		https://en.wikipedia.org/wiki/Manius_Aemilius_Lepidus_(consul_66_BC))		
1779	L. Volcacius Tullus		https://en.wikipedia.org/wiki/Lucius_Volcatius_Tullus_(consul_66_BC))		
1780	P. Cornelius Sulla (invalidated)		https://en.wikipedia.org/wiki/Publius_Cornelius_Sulla		
1781	L. Aurelius Cotta		https://en.wikipedia.org/wiki/Lucius_Aurelius_Cotta_(consul_65_BC)		
1782	P. Autronius Paetus (invalidated)		https://en.wikipedia.org/wiki/Publius_Autronius_Paetus		
1783	L. Manlius Torquatus		https://en.wikipedia.org/wiki/Lucius_Manlius_Torquatus_(consul))		
1784	L. Julius Caesar		https://en.wikipedia.org/wiki/Lucius_Julius_Caesar_(consul_64_BC))		
1785	(?) Minucius Thermus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#First_century_BC_(100%E2%80%931)		
1786	C. Marcius Figulus		https://en.wikipedia.org/wiki/Gaius_Marcius_Figulus_(consul_64_BC))		
1787	M. Tullius Cicero		https://en.wikipedia.org/wiki/Cicero		
1788	C. Antonius Hybrida		https://en.wikipedia.org/wiki/Gaius_Antonius_Hybrida		
1789	D. Junius Silanus		https://en.wikipedia.org/wiki/Decimus_Junius_Silanus_(consul))		
1790	L. Licinius Murena		https://en.wikipedia.org/wiki/Lucius_Licinius_Murena_(consul))		
1791	M. Pupius Piso Frugi Calpurnianus		https://en.wikipedia.org/wiki/Marcus_Pupius_Piso_Frugi_Calpurnianus		
1792	M. Valerius Messalla Niger		https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_Niger		
1793	L. Afranius		https://en.wikipedia.org/wiki/Lucius_Afranius_(consul))		
1794	Q. Caecilius Metellus Celer		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Celer_(consul))		
1795	C. Julius Caesar		https://en.wikipedia.org/wiki/Julius_Caesar		
1796	M. Calpurnius Bibulus		https://en.wikipedia.org/wiki/Marcus_Calpurnius_Bibulus		
1797	L. Calpurnius Piso Caesoninus		https://en.wikipedia.org/wiki/Lucius_Calpurnius_Piso_Caesoninus_(consul_58_BC))		
1798	A. Gabinius		https://en.wikipedia.org/wiki/Aulus_Gabinius		
1799	P. Cornelius Lentulus Spinther		https://en.wikipedia.org/wiki/Publius_Cornelius_Lentulus_Spinther		
1800	Q. Caecilius Metellus Nepos		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Nepos_(consul_57_BC))		
1801	Cn. Cornelius Lentulus Marcellinus		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_Marcellinus		
1802	L. Marcius Philippus		https://en.wikipedia.org/wiki/Lucius_Marcius_Philippus_(consul_56_BC))		
1803	L. Domitius Ahenobarbus		https://en.wikipedia.org/wiki/Lucius_Domitius_Ahenobarbus_(consul_54_BC))		
1804	Ap. Claudius Pulcher		https://en.wikipedia.org/wiki/Appius_Claudius_Pulcher_(consul_54_BC))		
1805	Cn. Domitius Calvinus		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Calvinus		
1806	M. Valerius Messalla Rufus		https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_Rufus		
1807	Q. Caecilius Metellus Pius Scipio		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Pius_Scipio		
1808	Ser. Sulpicius Rufus		https://en.wikipedia.org/wiki/Servius_Sulpicius_Rufus		
1809	M. Claudius Marcellus		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_(consul_51_BC))		
1810	L. Aemilius Paullus		https://en.wikipedia.org/wiki/Lucius_Aemilius_Paullus_(consul_50_BC))		
1811	C. Claudius Marcellus		https://en.wikipedia.org/wiki/Gaius_Claudius_Marcellus_(consul_49_BC))]		
1812	C. Claudius Marcellus		https://en.wikipedia.org/wiki/Gaius_Claudius_Marcellus_(consul_50_BC))		
1813	L. Cornelius Lentulus Crus		https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_Crus		
1814	P. Servilius Isauricus		https://en.wikipedia.org/wiki/Publius_Servilius_Isauricus		
1815	Q. Fufius Calenus		https://en.wikipedia.org/wiki/Quintus_Fufius_Calenus		
1816	P. Vatinius		https://en.wikipedia.org/wiki/Publius_Vatinius		
1817	M. Aemilius Lepidus		https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(triumvir)		
1818	Q. Fabius Maximus		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_(consul_45_BC)		
1819	C. Caninius Rebilus		https://en.wikipedia.org/wiki/Gaius_Caninius_Rebilus_(consul_45_BC)		
1820	C. Trebonius		https://en.wikipedia.org/wiki/Gaius_Trebonius		
1821	P. Cornelius Dolabella		https://en.wikipedia.org/wiki/Publius_Cornelius_Dolabella_(consul_44_BC)		
1822	M. Antonius		https://en.wikipedia.org/wiki/Mark_Antony		
687	C. Julius Caesar (Octavianus)		https://en.wikipedia.org/wiki/Augustus		
1823	C. Vibius Pansa Caetronianus		https://en.wikipedia.org/wiki/Gaius_Vibius_Pansa_Caetronianus		
1824	C. Carrinas		https://en.wikipedia.org/wiki/Gaius_Carrinas_(consul)		
1825	A. Hirtius		https://en.wikipedia.org/wiki/Aulus_Hirtius		
1826	Q. Pedius		https://en.wikipedia.org/wiki/Quintus_Pedius_(consul))		
1827	P. Ventidius		https://en.wikipedia.org/wiki/Publius_Ventidius		
1828	L. Munatius Plancus		https://en.wikipedia.org/wiki/Lucius_Munatius_Plancus		
1829	L. Antonius Pietas		https://en.wikipedia.org/wiki/Lucius_Antonius_(brother_of_Mark_Antony))		
1830	L. Cornelius Balbus		https://en.wikipedia.org/wiki/Lucius_Cornelius_Balbus_(consul_40_BC)		
1831	C. Asinius Pollio		https://en.wikipedia.org/wiki/Gaius_Asinius_Pollio		
1832	P. Canidius Crassus		https://en.wikipedia.org/wiki/Publius_Canidius_Crassus		
1833	L. Marcius Censorinus		https://en.wikipedia.org/wiki/Lucius_Marcius_Censorinus_(consul_39_BC))		
1834	C. Cocceius Balbus		https://en.wikipedia.org/wiki/Gaius_Cocceius_Balbus		
1835	C. Calvisius Sabinus		https://en.wikipedia.org/wiki/Gaius_Calvisius_Sabinus_(consul_39_BC)		
1836	P. Alfenus Varus		https://en.wikipedia.org/wiki/Alfenus_Varus		
1837	Ap. Claudius Pulcher		https://en.wikipedia.org/wiki/Appius_Claudius_Pulcher_(consul_38_BC))		
1838	L. Cornelius Lentulus		https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_Cruscellio		
1839	C. Norbanus Flaccus		https://en.wikipedia.org/wiki/Gaius_Norbanus_Flaccus_(consul_38_BC)		
1840	L. Marcius Philippus		https://en.wikipedia.org/wiki/Lucius_Marcius_Philippus_(consul_38_BC)		
1841	Marcus Vipsanius Agrippa		https://en.wikipedia.org/wiki/Marcus_Vipsanius_Agrippa		
1842	L. Caninius Gallus		https://en.wikipedia.org/wiki/Lucius_Caninius_Gallus_(consul_37_BC))		
1843	T. Statilius Taurus		https://en.wikipedia.org/wiki/Titus_Statilius_Taurus_(consul_37_BC))		
1844	L. Gellius Poplicola		https://en.wikipedia.org/wiki/Lucius_Gellius_Poplicola		
1845	L. Nonius Asprenas		https://en.wikipedia.org/wiki/Lucius_Nonius_Asprenas_(consul_36_BC)		
1846	M. Cocceius Nerva		https://en.wikipedia.org/wiki/Marcus_Cocceius_Nerva_(consul_36_BC)		
1847	Q. Marcius Rufus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#First_century_BC_(100%E2%80%931)		
1848	L. Cornificius		https://en.wikipedia.org/wiki/Lucius_Cornificius		
1849	P. Cornelius Dolabella		https://en.wikipedia.org/wiki/Publius_Cornelius_Dolabella_(consul_35_BC)		
1850	Sex. Pompeius		https://en.wikipedia.org/wiki/Sextus_Pompeius_(consul_35_BC)		
1851	T. Peducaeus		https://en.wikipedia.org/wiki/Titus_Peducaeus		
1852	L. Sempronius Atratinus		https://en.wikipedia.org/wiki/Lucius_Sempronius_Atratinus_(consul_34_BC)		
1853	Paullus Aemilius Lepidus		https://en.wikipedia.org/wiki/Paullus_Aemilius_Lepidus		
1854	L. Scribonius Libo		https://en.wikipedia.org/wiki/Lucius_Scribonius_Libo_(consul_34_BC)		
1855	C. Memmius		https://en.wikipedia.org/wiki/Gaius_Memmius_(consul_34_BC)		
1856	M. Herennius Picens		https://en.wikipedia.org/wiki/Marcus_Herennius_Picens_(consul_34_BC)		
1857	L. Autronius Paetus		https://en.wikipedia.org/wiki/Lucius_Autronius_Paetus		
1858	L. Flavius		https://en.wikipedia.org/wiki/List_of_Roman_consuls#First_century_BC_(100%E2%80%931)		
1859	M. Acilius Glabrio		https://en.wikipedia.org/wiki/Marcus_Acilius_Glabrio_(consul_33_BC)		
1860	L. Vinicius		https://en.wikipedia.org/wiki/Lucius_Vinicius_(consul_33_BC)		
1861	Q. Laronius		https://en.wikipedia.org/wiki/Quintus_Laronius		
1862	L. Volcacius Tullus		https://en.wikipedia.org/wiki/Lucius_Volcatius_Tullus_(consul_33_BC)		
1863	C. Fonteius Capito		https://en.wikipedia.org/wiki/Gaius_Fonteius_Capito_(consul_33_BC)		
1864	Cn. Domitius Ahenobarbus		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_32_BC)		
1865	L. Cornelius (Balbus? Cinna?)		https://en.wikipedia.org/wiki/Lucius_Cornelius_Balbus_(proconsul)		
1866	C. Sosius		https://en.wikipedia.org/wiki/Gaius_Sosius		
1867	M. Valerius Messalla		https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_(consul_32_BC)		
1868	M. Valerius Messalla Corvinus		https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_Corvinus		
1869	M. Titius		https://en.wikipedia.org/wiki/Marcus_Titius		
1870	Cn. Pompeius		https://en.wikipedia.org/wiki/Gnaeus_Pompeius_(consul_31_BC)		
1871	M. Licinius Crassus		https://en.wikipedia.org/wiki/Marcus_Licinius_Crassus_(consul_30_BC))		
1872	C. Antistius Vetus		https://en.wikipedia.org/wiki/Gaius_Antistius_Vetus_(consul_30_BC))		
1873	M. Tullius Cicero		https://en.wikipedia.org/wiki/Cicero_Minor		
1874	L. Saenius		https://en.wikipedia.org/wiki/Lucius_Saenius		
1875	Sex. Appuleius		https://en.wikipedia.org/wiki/Sextus_Appuleius_(consul_29_BC))		
1876	Potitus Valerius Messalla		https://en.wikipedia.org/wiki/Potitus_Valerius_Messalla		
1877	M. Junius Silanus		https://en.wikipedia.org/wiki/Marcus_Junius_Silanus_(consul_25_BC)		
1878	C. Norbanus Flaccus		https://en.wikipedia.org/wiki/Gaius_Norbanus_Flaccus_(consul_24_BC)		
1879	L. Sestius Albanianus Quirinalis		https://en.wikipedia.org/wiki/Lucius_Sestius_Albanianus_Quirinalis		
1880	A. Terentius Varro Murena (abdicated)		https://en.wikipedia.org/wiki/Aulus_Terentius_Varro_Murena		
1881	Cn. Calpurnius Piso		https://en.wikipedia.org/wiki/Gnaeus_Calpurnius_Piso_(consul_23_BC)		
1882	M. Claudius Marcellus Aeserninus		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_Aeserninus		
1883	L. Arruntius		https://en.wikipedia.org/wiki/Lucius_Arruntius_(consul_22_BC)		
1884	M. Lollius		https://en.wikipedia.org/wiki/Marcus_Lollius		
1885	Q. Aemilius Lepidus		https://en.wikipedia.org/wiki/Quintus_Aemilius_Lepidus		
1886	M. Appuleius		https://en.wikipedia.org/wiki/Marcus_Appuleius		
1887	P. Silius Nerva		https://en.wikipedia.org/wiki/Publius_Silius_Nerva		
1888	C. Sentius Saturninus		https://en.wikipedia.org/wiki/Gaius_Sentius_Saturninus_(consul_19_BC)		
1889	M. Vinicius		https://en.wikipedia.org/wiki/Marcus_Vinicius_(consul_19_BC)		
1890	Q. Lucretius Vespillo		https://en.wikipedia.org/wiki/Quintus_Lucretius_Vespillo		
1891	P. Cornelius Lentulus Marcellinus		https://en.wikipedia.org/wiki/Publius_Cornelius_Lentulus_Marcellinus		
1892	Cn. Cornelius Lentulus		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_(consul_18_BC)		
1893	C. Furnius		https://en.wikipedia.org/wiki/Gaius_Furnius_(consul)		
1894	C. Junius Silanus		https://en.wikipedia.org/wiki/Gaius_Junius_Silanus_(consul_17_BC)		
1895	L. Domitius Ahenobarbus		https://en.wikipedia.org/wiki/Lucius_Domitius_Ahenobarbus_(consul_16_BC)		
1896	P. Cornelius Scipio		https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_(consul_16_BC)		
1897	L. Tarius Rufus		https://en.wikipedia.org/wiki/Lucius_Tarius_Rufus		
1898	M. Livius Drusus Libo		https://en.wikipedia.org/wiki/Marcus_Livius_Drusus_Libo		
1899	L. Calpurnius Piso		https://en.wikipedia.org/wiki/Lucius_Calpurnius_Piso_(consul_15_BC)		
1900	M. Licinius Crassus Frugi		https://en.wikipedia.org/wiki/Marcus_Licinius_Crassus_Frugi_(consul_14_BC)		
1901	Cn. Cornelius Lentulus (Augur)		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_Augur		
1902	Ti. Claudius Nero		https://en.wikipedia.org/wiki/Tiberius		
1903	P. Quinctilius Varus		https://en.wikipedia.org/wiki/Publius_Quinctilius_Varus		
1904	M. Valerius Messalla Appianus		https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_Appianus		
1905	C. Valgius Rufus		https://en.wikipedia.org/wiki/Valgius_Rufus		
1906	C. Caninius Rebilus		https://en.wikipedia.org/wiki/Gaius_Caninius_Rebilus_(consul_12_BC)		
1907	Q. Aelius Tubero		https://en.wikipedia.org/wiki/Quintus_Aelius_Tubero_(consul)		
1908	P. Sulpicius Quirinius		https://en.wikipedia.org/wiki/Publius_Sulpicius_Quirinius		
1909	L. Volusius Saturninus		https://en.wikipedia.org/wiki/Lucius_Volusius_Saturninus_(consul_12_BC)		
1910	Paullus Fabius Maximus		https://en.wikipedia.org/wiki/Paullus_Fabius_Maximus		
1911	Africanus Fabius Maximus		https://en.wikipedia.org/wiki/Africanus_Fabius_Maximus		
1912	Iullus Antonius		https://en.wikipedia.org/wiki/Iullus_Antonius		
1913	Nero Claudius Drusus		https://en.wikipedia.org/wiki/Nero_Claudius_Drusus		
1914	T. Quinctius Crispinus Sulpicianus		https://en.wikipedia.org/wiki/Titus_Quinctius_Crispinus_Sulpicianus		
1915	C. Marcius Censorinus		https://en.wikipedia.org/wiki/Gaius_Marcius_Censorinus_(consul_8_BC)		
1916	C. Asinius Gallus		https://en.wikipedia.org/wiki/Gaius_Asinius_Gallus		
1917	Cn. Calpurnius Piso		https://en.wikipedia.org/wiki/Gnaeus_Calpurnius_Piso_(consul_7_BC)		
1918	D. Laelius Balbus		https://en.wikipedia.org/wiki/Decimus_Laelius_Balbus		
1919	C. Antistius Vetus		https://en.wikipedia.org/wiki/Gaius_Antistius_Vetus_(consul_6_BC)		
1920	Q. Haterius		https://en.wikipedia.org/wiki/Quintus_Haterius		
1921	L. Cornelius Sulla		https://en.wikipedia.org/wiki/Lucius_Cornelius_Sulla_(consul_5_BC))		
1922	L. Vinicius		https://en.wikipedia.org/wiki/Lucius_Vinicius_(consul_5_BC))		
1923	C. Sulpicius Galba		https://en.wikipedia.org/wiki/Gaius_Sulpicius_Galba_(consul_5_BC))		
1924	C. Calvisius Sabinus		https://en.wikipedia.org/wiki/Gaius_Calvisius_Sabinus_(consul_4_BC)		
