rulerID	row	name	reign	sheet_birthdeath	born	died	source	status
2659	2635	C. Fadius Rufus	145–145					NO-URL no title match
2660	2636	L. Poblicola Priscus	145–145					NO-URL no title match
2661	2637	D. Junius [Paetus?]	145–145					NO-URL no title match
2662	2638	M. Pontius Laelianus	145–163					NO-DATE on wikidata
2663	2639	C. Vicrius Rufus	145–145					NO-URL no title match
2664	2640	P. Vicrius	145–145					NO-URL no title match
2665	2641	Q. Licinius Modestinus (Sex.?) Attius Labeo	146–146					NO-DATE on wikidata
2666	2642	P. Mummius Sisenna Rutilianus	146–146		102	172	wikidata	OK
2667	2643	Cn. Terentius Homullus Iunior	146–146					NO-URL no title match
2668	2644	Q. Voconius Saxa Fidus	146–146					NO-DATE on wikidata
2669	2645	L. Aemilius Longus	146–146					NO-URL no title match
2670	2646	Cn. Claudius Severus Arabianus	146–146		113		wikidata	OK born only
2671	2647	T. Prifernius Paetus Rosianus Nonius Agricola C. Labeo Tettius Geminus	146–146					NO-DATE on wikidata
2672	2648	L. Aurelius Gallus	146–198					NO-DATE on wikidata
2673	2649	C. Annianus Verus	146–146					NO-URL no title match
2674	2650	Q. Cornelius Proculus	146–146					NO-DATE on wikidata
3376	2651	Sex. Erucius Clarus	146–146			146	wikidata	OK died only
2675	2652	C. Ulpius Pacatus Prastina Messalinus	147–147					NO-DATE on wikidata
2676	2653	A. Claudius Charax	147–147					NO-DATE on wikidata
2677	2654	Cupressenus Gallus	147–147					NO-URL no title match
2678	2655	Sex. Cocceius Severianus Honorinus	147–147					NO-DATE on wikidata
2679	2656	L. Annius Largus						NO-URL no title match
2680	2657	Q. Fuficius Cornutus	147–147		110		wikidata	OK born only
2681	2658	Q. Cornelius Quadratus	147–147					NO-DATE on wikidata
2682	2659	Ti. Licinius Cassius Cassianus	147–147					NO-URL no title match
2683	2660	C. Popilius Carus Pedo	147–147					NO-DATE on wikidata
2684	2661	L. Octavius Cornelius P. Salvius Julianus Aemilianus	148–148		100	170	wikidata	OK
2685	2662	Satyrius Firmus	148–148					NO-URL no title match
2686	2663	L. Coelius Festus	148–148					NO-DATE on wikidata
2687	2664	C. Fabius Agrippinus	148–148					NO-DATE on wikidata
2688	2665	C. Bellicus Calpurnius Torquatus	148–148					NO-URL no title match
2689	2666	C. Salvius Capito	148–148					NO-URL no title match
2690	2667	P. Orfidius Senecio	148–148					NO-URL no title match
2691	2668	M. Antonius Zeno	148–148					NO-URL no title match
2692	2669	L. Sergius Salvidienus Scipio Orfitus	149–149					NO-DATE on wikidata
2693	2670	Q. Passienus Licinus	149–149					NO-URL no title match
2694	2671	Q. Pompeius Sosius Priscus	149–149					NO-DATE on wikidata
2695	2672	C. Julius Avitus	149–149					NO-URL no title match
2696	2673	M. Gavius Squilla Gallicanus						NO-DATE on wikidata
2697	2674	[...]mus	150–150					NO-URL no title match
2698	2675	M. Cassius Apollinaris	150–150					NO-URL no title match
2699	2676	C. Curtius Justus	150–150					NO-DATE on wikidata
2700	2677	Sex. Carminius Vetus						NO-URL no title match
2701	2678	C. La[berius Priscus?]	150–150					NO-URL no title match
2702	2679	M. Petronius Mamertinus	150–150					NO-DATE on wikidata
2703	2680	C. Julius Julianus	150–150					NO-URL no title match
2704	2681	Sex. Quintilius Condianus	151–180					NO-URL no title match
2705	2682	M. Cominius Secundus	151–151					NO-URL no title match
2706	2683	Sex. Quintilius Valerius Maximus	151–151			182	wikidata	OK died only
2707	2684	L. Attidius Cornelianus	151–151					NO-URL no title match
2708	2685	M. Acilius Glabrio Cn. Cornelius Severus	152–152					NO-DATE on wikidata
2709	2686	P. Sufenas [Verus?]	152–152					NO-URL no title match
2710	2687	C. Novius Priscus	152–152					NO-URL no title match
2711	2688	P. Cluvius Maximus Paulinus	152–152					NO-URL no title match
2712	2689	M. Valerius Homullus	152–152					NO-DATE on wikidata
2713	2690	L. Dasumius Tullius Tuscus	152–152					NO-DATE on wikidata
2714	2691	L. Julius Romulus	152–152					NO-URL no title match
2715	2692	M. Servilius Silanus	152–188					NO-URL no title match
2716	2693	L. Fulvius Rusticus C. Bruttius Praesens	153–180		119		wikidata	OK born only
2717	2694	[? Sex. Caecilius / C. Julius Max]imus	153–153					NO-URL no title match
2718	2695	P. Septimius Aper	153–153					NO-URL no title match
2719	2696	C. Cattius Marcellus	153–153					NO-URL no title match
2720	2697	A. Junius Rufinus	153–153					NO-URL no title match
2721	2698	M. Pontius Sabinus	153–153					NO-URL no title match
2722	2699	M. Sedatius Severianus Julius Acer Metilius Nepos Rufinus Ti. Rutilianus Censor	153–153		105	161	wikidata	OK
2723	2700	Q. Petiedius Gallus	153–153					NO-URL no title match
2724	2701	L. Aelius Aurelius Commodus	154–167		130	169	wikidata	OK
2725	2702	[Prifernius?] Paetus	154–154					NO-URL no title match
2726	2703	[? M. Valerius Etrus]cus (?)	154–154					NO-URL no title match
2727	2704	Ti. Claudius Julianus	154–154					NO-DATE on wikidata
2728	2705	C. Julius Statius Severus	154–154					NO-URL no title match
2729	2706	T. Sextius Lateranus	154–154					NO-DATE on wikidata
2730	2707	M. Nonius Macrinus	154–154					NO-DATE on wikidata
2731	2708	L. [Aemilius Iuncus?]	154–154					NO-URL no title match
2732	2709	Sex. Calpurnius Agricola	154–154		125	169	wikidata	OK
2733	2710	T. Junius Severus	154–154					NO-URL no title match
2734	2711	C. Julius Severus	155–155					NO-URL no title match
2735	2712	C. Aufidius Victorinus	155–183			185	wikidata	OK died only
2736	2713	Antius Pollio	155–155					NO-URL no title match
2737	2714	[D. Rupilius?] Severus	155–155					NO-URL no title match
2738	2715	M. Junius Rufinus Sabinianus	155–155					NO-URL no title match
2739	2716	M. Gavius [Appalius Maximus?]	155–155					NO-URL no title match
2740	2717	Minicius Opimianus	155–155					NO-URL no title match
2741	2718	L. Julius T. Statilius Severus	155–155					NO-URL no title match
2742	2719	M. Ceionius Silvanus	156–156					NO-URL no title match
2743	2720	A. Avillius Urinatius Quadratus	156–156					NO-URL no title match
2744	2721	Q. Canusius Praenestinus	156–156					NO-URL no title match
2745	2722	C. Serius Augurinus	156–156					NO-DATE on wikidata
2746	2723	Strabo Aemilianus	156–156					NO-URL no title match
2747	2724	C. Lusius Sparsus	156–156					NO-URL no title match
2748	2725	M. Vettulenus Civica Barbarus	157–157		125		wikidata	OK born only
2749	2726	L. Roscius Aelianus	157–157					NO-URL no title match
2750	2727	C. Julius Commodus Orfitianus	157–157					NO-URL no title match
2751	2728	Q. V[...]su[...]clus	157–157					NO-URL no title match
2752	2729	M. Metilius Aquillius Regulus Nepos Volusius Torquatus Fronto	157–157					NO-DATE on wikidata
2753	2730	Cn. Papirius Aelianus	157–184					NO-URL no title match
2754	2731	C. Caelius Secundus	157–157					NO-URL no title match
2755	2732	Q. [...]inus	157–157					NO-URL no title match
2756	2733	Sex. Sulpicius Tertullus	158–158					NO-DATE on wikidata
2757	2734	M. Servilius Fabianus Maximus	158–158					NO-URL no title match
2758	2735	Q. Pomponius Musa	158–158					NO-DATE on wikidata
2759	2736	Q. Tineius Sacerdos Clemens	158–158		100		wikidata	OK born only
2760	2737	Q. Iallius Bassus	158–158					NO-URL no title match
2761	2738	L. Cassius Juvenalis	158–158					NO-URL no title match
2762	2739	Plautius Quintillus	159–159					NO-DATE on wikidata
2763	2740	M. Pisibanius Lepidus	159–159					NO-URL no title match
2764	2741	P. Cornelius Dexter	159–159					NO-DATE on wikidata
2765	2742	A. Curtius Crispinus	159–159					NO-URL no title match
2766	2743	M. Statius Priscus Licinius Italicus	159–159					NO-DATE on wikidata
2767	2744	L. Matuccius Fuscinus	159–159					NO-URL no title match
2768	2745	Ap. Annius Atilius Bradua	160–160					NO-DATE on wikidata
2769	2746	A. Platorius Nepos Calpurnianus	160–160					NO-URL no title match
2770	2747	[C. Septimius? S]everus	160–160					NO-URL no title match
2771	2748	C. Prastina Pacatus	160–160					NO-URL no title match
2772	2749	Ti. Oclatius Severus	160–160					NO-DATE on wikidata
2773	2750	T. Clodius Vibius Varus	160–160					NO-DATE on wikidata
2774	2751	M. Postumius Festus	160–160					NO-URL no title match
2775	2752	[...] Flavus	160–160					NO-URL no title match
2776	2753	M. Censorius Paullus	160–160					NO-URL no title match
2777	2754	[Q.?] Ninnius Hastianus	160–160					NO-URL no title match
2778	2755	[... N]ovius Sabinianus	160–160					NO-URL no title match
2779	2756	M. Annius Libo				163	wikidata	OK died only
2780	2757	(?) Julius Geminus Capellianus	161–161					NO-URL no title match
2781	2758	Q. Camurius Numisius Junior	161–161					NO-DATE on wikidata
2782	2759	T. Flavius Boethus	161–161			169	wikidata	OK died only
2783	2760	Ti. Claudius Paullinus	162–162					NO-URL no title match
2784	2761	D. Fonteius Frontinianus L. Stertinius Rufus	162–162					NO-URL no title match
2785	2762	M. Insteius Bithynicus	162–162					NO-URL no title match
2786	2763	L. Titius Plautius Aquilinus	162–162					NO-DATE on wikidata
2787	2764	Ti. Claudius Pompeianus	162–173		130	193	wikidata	OK
2788	2765	M. Pontius Laelianus						NO-URL no title match
2789	2766	A. Junius Pastor L. Caesennius Sospes	163–163					NO-URL no title match
2790	2767	M. Pompeius Macrinus	164–164					NO-URL no title match
2791	2768	Ti. Haterius Saturninus	164–164					NO-DATE on wikidata
2792	2769	P. Juventius Celsus	164–164					NO-URL no title match
2793	2770	Q. Caecilius Avitus	164–164					NO-URL no title match
2794	2771	M. Gavius Orfitus	165–165					NO-URL no title match
2795	2772	L. Arrius Pudens	165–165					NO-URL no title match
2796	2773	Q. Servilius Pudens	166–166					NO-DATE on wikidata
2797	2774	M. Vibius Liberalis	166–166					NO-URL no title match
2798	2775	L. Fufidius Pollio	166–166					NO-URL no title match
2799	2776	P. Martius Verus	166–179					NO-DATE on wikidata
2800	2777	Q. Caecilius Dentilianus	167–167					NO-URL no title match
2801	2778	M. Ummidius Quadratus	167–167		138	182	wikidata	OK
2802	2779	M. Antonius Pallas	167–167					NO-URL no title match
2803	2780	Q. Tullius Maximus	168–168					NO-URL no title match
3364	2781	L. Sergius Paullus	168–168					NO-DATE on wikidata
2804	2782	Q. Pompeius Senecio Sosius Priscus	169–169					NO-DATE on wikidata
2805	2783	P. Coelius Apollinaris						NO-URL no title match
2806	2784	C. Erucius Clarus	170–170					NO-DATE on wikidata
2807	2785	T. Hoenius Severus						NO-URL no title match
2808	2786	M. Gavius Cornelius Cethegus	170–170					NO-DATE on wikidata
2809	2787	T. Statilius Severus	171–171					NO-URL no title match
2810	2788	L. Alfidius Herennianus	171–171					NO-URL no title match
2811	2789	Ser. Calpurnius Scipio Orfitus	172–172					NO-URL no title match
2812	2790	C. Modius Justus	172–172					NO-URL no title match
2813	2791	Sex. Quintilius Maximus	172–172					NO-URL no title match
3377	2792	Cn. Claudius Severus	173–235		133		wikidata	OK born only
2814	2793	L. Aurelius Gallus						NO-URL no title match
2815	2794	M. Aemilius Macer Saturninus	174–174					NO-URL no title match
2816	2795	Q. Volusius Flaccus Cornelianus	174–174					NO-DATE on wikidata
2817	2796	L. Calpurnius Piso						NO-DATE on wikidata
2818	2797	P. Helvius Pertinax	175–192		126	193	wikidata	OK
2819	2798	P. Salvius Julianus	175–175					NO-URL no title match
2820	2799	M. Didius Severus Julianus	175–175		133	193	wikidata	OK
3365	2800	M. Flavius Aper						NO-URL no title match
3378	2801	T. Pomponius Proculus Vitrasius Pollio	176–176			180	wikidata	OK died only
2822	2802	M. Peducaeus Plautius Quintillus	177–177			205	wikidata	OK died only
2823	2803	Ser. Cornelius Scipio Salvidienus Orfitus	178–178					NO-DATE on wikidata
2824	2804	D. Velius Rufus (Julianus?)	178–178					NO-URL no title match
2825	2805	T. Flavius Claudianus	179–179					NO-URL no title match
2826	2806	M. Acilius Faustinus	179–210					NO-URL no title match
2827	2807	L. Aemilius Iuncus	179–179					NO-URL no title match
2828	2808	L. Julius Proculianus	179–179					NO-URL no title match
2829	2809	Sex. Quintilius Condianus						NO-URL no title match
2830	2810	L. Antistius Burrus	181–181			187	wikidata	OK died only
2831	2811	M. Petronius Sura Mamertinus	182–182					NO-DATE on wikidata
2832	2812	(?) Aurelianus	182–182					NO-DATE on wikidata
2833	2813	Q. Tineius Rufus						NO-DATE on wikidata
2834	2814	(L. Attidius?) Cornelianus	182–182					NO-DATE on wikidata
2835	2815	L. Tutilius Pontianus Gentianus	183–183					NO-URL no title match
2836	2816	M. Herennius Secundus	183–183					NO-URL no title match
2837	2817	T. Pactumeius Magnus	183–183					NO-URL no title match
2838	2818	M. Egnatius Postumus	183–183					NO-DATE on wikidata
3413	2819	C. Domitius Dexter	183–196					NO-DATE on wikidata
2839	2820	L. Septimius Flaccus	183–183					NO-URL no title match
2840	2821	L. Cossonius Eggius Marullus	184–184					NO-DATE on wikidata
2841	2822	C. Octavius Vindex	184–184					NO-URL no title match
2842	2823	Cn. Papirius Aelianus						NO-URL no title match
2843	2824	Cassius Apronianus	184–184			184	wikidata	OK died only
2844	2825	Triarius Maternus Lascivius	185–185					NO-DATE on wikidata
2845	2826	Ti. Claudius M. Ap. Atilius Bradua Regillus Atticus	185–185					NO-DATE on wikidata
2846	2827	L. Novius Rufus	186–186					NO-URL no title match
2847	2828	C. Sabucius Maior Caecilianus	186–186					NO-DATE on wikidata
2848	2829	L. Annius Ravus	186–186					NO-URL no title match
2849	2830	Valerius Senecio	186–186					NO-URL no title match
2850	2831	L. Bruttius Quintius Crispinus	187–187					NO-DATE on wikidata
2851	2832	L. Roscius Aelianus Paculus	187–187					NO-URL no title match
3380	2833	P. Seius Fuscianus	188–188					NO-DATE on wikidata
2852	2834	Dulius Silanus	189–189					NO-URL no title match
2853	2835	Severus						NO-DATE on wikidata
2854	2836	Q. Servilius Silanus	189–189					NO-URL no title match
2855	2837	Vitellius	189–189					MISMATCH died 69 before reign end 189
2857	2838	M. Petronius Sura Septimianus	190–190					NO-URL no title match
2858	2839	Apuleius Rufinus	190–190					NO-URL no title match
2859	2840	Popilius Pedo Apronianus	191–191			205	wikidata	OK died only
2860	2841	M. Valerius Bradua Mauricus	191–191					NO-URL no title match
2861	2842	Q. Pompeius Sosius Falco	193–193					NO-DATE on wikidata
2862	2843	Q. Tineius Sacerdos	193–219					NO-DATE on wikidata
2863	2844	M. Silius Messala	193–193					NO-DATE on wikidata
2864	2845	L. Julius Messala Rutilianus	193–193					NO-URL no title match
2865	2846	L. Fabius Cilo Septiminus Catinius Acilianus Lepidus Fulcinianus	193–204					NO-DATE on wikidata
2866	2847	C. Julius Erucius Clarus Vibianus	193–193			197	wikidata	OK died only
2867	2848	P. Julius Scapula Priscus	193–193					NO-URL no title match
2868	2849	C. Aemilius Severus Cantabrinus	193–193					NO-URL no title match
2869	2850	C. Gabinius Barbarus Pompeianus	194–194					NO-URL no title match
2870	2851	D. Clodius Septimius Albinus Augustus (Gaul)	194–194		150	197	wikidata	OK
2871	2852	P. Julius Scapula Tertullus Priscus	195–195					NO-URL no title match
2872	2853	Q. Tineius Clemens	195–195					NO-DATE on wikidata
2873	2854	L. Valerius Messalla Thrasea Priscus	196–196		156	211	wikidata	OK
2875	2855	Cuspius Rufinus	197–197					NO-DATE on wikidata
2876	2856	P. Martius Sergius Saturninus	198–198					NO-URL no title match
2877	2857	Q. Anicius Faustus	198–198					NO-DATE on wikidata
2878	2858	L. Aurelius Gallus						NO-URL no title match
2879	2859	M. Aufidius Fronto	199–199					NO-URL no title match
3382	2860	P. Cornelius Anullinus	199–216					NO-DATE on wikidata
2880	2861	Ti. Claudius Severus Proculus	200–200		163		wikidata	OK born only
2881	2862	C. Aufidius Victorinus	200–200					NO-QID
2882	2863	L. Annius Fabianus						NO-DATE on wikidata
2883	2864	M. Nonius Arrius Mucianus	201–201					NO-DATE on wikidata
2884	2865	T. Murrenius Severus	202–202					NO-URL no title match
2886	2866	C. Cassius Regallianus	202–202					NO-DATE on wikidata
2887	2867	C. Fulvius Plautianus	203–203		150	205	wikidata	OK
2888	2868	L. Pomponius Liberalis	204–204					NO-URL no title match
2889	2869	M. Annius Flavius Libo	204–204					NO-DATE on wikidata
2890	2870	P. Septimius Geta Caesar	205–208		189	211	wikidata	OK
2891	2871	M. Nummius Umbrius Primus Senecio Albinus	206–206					NO-DATE on wikidata
2892	2872	P. Tullius Marsus	206–206					NO-URL no title match
2893	2873	L. Fulvius Gavius Numisius Petronius Aemilianus	206–206					NO-URL no title match
2894	2874	M. Caelius Faustinus	206–206					NO-URL no title match
2895	2875	L. Annius Maximus	207–207					NO-URL no title match
2896	2876	C. Septimius Severus Aper	207–207		175	212	wikidata	OK
2897	2877	L. Aurelius Commodus Pompeianus	209–209		176	212	wikidata	OK
2898	2878	Q. Hedius Lollianus Plautius Avitus	209–209					NO-DATE on wikidata
2899	2879	M. Acilius Faustinus						NO-URL no title match
2900	2880	A. Triarius Rufinus	210–210					NO-URL no title match
2901	2881	Hedius Lollianus Terentius Gentianus	211–211					NO-DATE on wikidata
2902	2882	Pomponius Bassus	211–271					MISMATCH died 221 before reign end 271
2903	2883	(Cn. Claudius ?) Severus	212–212					NO-DATE on wikidata
2904	2884	C. Julius Camilius Asper	212–212					NO-URL no title match
2905	2885	(Ti. Claudius?) Pompeianus	212–212					NO-DATE on wikidata
3383	2886	C. Julius Asper	212–212					NO-DATE on wikidata
2906	2887	L. Valerius Messalla	214–214					NO-DATE on wikidata
2907	2888	C. Octavius Appius Suetrius Sabinus	214–240					NO-DATE on wikidata
2908	2889	M. Munatius Sulla Cerialis	215–215			219	wikidata	OK died only
3384	2890	Q. Maecius Laetus	215–215					NO-DATE on wikidata
2909	2891	P. Cornelius Anullinus						NO-URL no title match
3408	2892	P. Catius Sabinus	216–216					NO-DATE on wikidata
2910	2893	C. Bruttius Praesens	217–246					NO-URL no title match
3366	2894	T. Messius Extricatus	217–217					NO-URL no title match
2911	2895	M. Oclatinius Adventus	218–218					NO-DATE on wikidata
2912	2896	P. Valerius Comazon	220–220					NO-DATE on wikidata
2913	2897	C. Vettius Gratus Sabinianus	221–221					NO-DATE on wikidata
2914	2898	M. Flavius Vitellius Seleucus	221–221					NO-URL no title match
2916	2899	L. Roscius Aelianus Paculus Salvius Julianus	223–223					NO-URL no title match
3385	2900	L. Marius Maximus Perpetuus Aurelianus	223–223					NO-DATE on wikidata
2917	2901	C. Bruttius Crispinus	224–224					NO-URL no title match
3386	2902	Ap. Claudius Julianus	224–224					NO-DATE on wikidata
2918	2903	Ser. Calpurnius Domitius Dexter	225–225					NO-URL no title match
3387	2904	Ti. Manilius Fuscus	225–225					NO-URL no title match
3379	2905	C. Aufidius Marcellus	226–226					NO-URL no title match
2919	2906	M. Nummius Senecio Albinus	227–227					NO-DATE on wikidata
2920	2907	M. Laelius Fulvius Maximus Aemilianus	227–227					NO-URL no title match
2921	2908	M. Pomponius Maecius Probus	228–228					NO-DATE on wikidata
3388	2909	Q. Aiacius Modestus Crescentianus	228–228					NO-URL no title match
2922	2910	L. Cassius Dio	229–229		150	235	wikidata	OK
2923	2911	L. Virius Agricola	230–230					NO-URL no title match
2924	2912	Sex. Catius Clementinus Priscillianus	230–230					NO-DATE on wikidata
2925	2913	L. Ti. Claudius Pompeianus	231–231					NO-DATE on wikidata
2926	2914	T. Flavius Sallustius Paelignianus	231–231					NO-URL no title match
2927	2915	L. Virius Lupus Julianus	232–232					NO-DATE on wikidata
2928	2916	L. Marius Maximus Aurelianus	232–232					NO-URL no title match
2929	2917	L. Valerius Maximus Acilius Priscillianus	233–233					NO-DATE on wikidata
2930	2918	Cn. Cornelius Paternus	233–233					NO-URL no title match
2931	2919	M. Munatius Sulla Urbanus	234–234					NO-URL no title match
3389	2920	M. Clodius Pupienus Maximus	234–234		178	238	wikidata	OK
2932	2921	Cn. Claudius Severus						NO-URL no title match
2933	2922	L. Ti. Claudius Quintianus	235–235					NO-URL no title match
2934	2923	C. Julius Verus Maximinus Augustus	236–236		173	238	wikidata	OK
2935	2924	M. Pupienus Africanus Maximus	236–236					NO-DATE on wikidata
2936	2925	L. Marius Perpetuus	237–237					NO-URL no title match
2937	2926	L. Mummius Felix Cornelianus	237–237					NO-URL no title match
2938	2927	C. Fulvius Pius	238–238					NO-URL no title match
2939	2928	Q. Pontius Proculus Pontianus	238–238					NO-URL no title match
2940	2929	M. Antonius Gordianus Augustus	239–241		225	244	wikidata	OK
2941	2930	M. Acilius Aviola	239–239					NO-DATE on wikidata
2942	2931	L. Ragonius Venustus	240–240					NO-DATE on wikidata
2943	2932	Clodius Pompeianus	241–241					NO-URL no title match
2944	2933	C. Vettius Gratus Atticus Sabinianus	242–242					NO-DATE on wikidata
2945	2934	C. Asinius Lepidus Praetextatus	242–242					NO-URL no title match
2946	2935	L. Annius Arrianus	243–243					NO-DATE on wikidata
2947	2936	C. Cervonius Papus	243–243					NO-URL no title match
2948	2937	Ti. Pollienus Armenius Peregrinus	244–244					NO-DATE on wikidata
2949	2938	Fulvius Aemilianus	244–244					NO-URL no title match
2950	2939	M. Julius Philippus Augustus	245–248		204	249	wikidata	OK
2951	2940	C. Maesius Titianus	245–245					NO-URL no title match
2952	2941	C. Bruttius Praesens						NO-URL no title match
2953	2942	C. Allius Albinus	246–246					NO-URL no title match
2955	2943	L. Naevius Aquilinus	249–249					NO-URL no title match
3390	2944	L. Fulvius Gavius Numisius Aemilianus	249–249					NO-URL no title match
2956	2945	Vettius Gratus	250–250					NO-DATE on wikidata
2957	2946	Q. Herennius Etruscus Messius Decius Caesar	251–251		227	251	wikidata	OK
2958	2947	C. Vibius Volusianus Augustus	252–253		230	253	wikidata	OK
2959	2948	L. Valerius Poplicola Balbinus Maximus	253–253					NO-DATE on wikidata
2960	2949	P. Licinius Gallienus Augustus	254–266		218	268	wikidata	OK
2961	2950	M. Acilius Glabrio						NO-DATE on wikidata
3391	2951	L. Valerius Maximus . . . Acilius Priscillianus	256–256					NO-DATE on wikidata
2962	2952	M. Nummius Tuscus	258–258					NO-DATE on wikidata
2963	2953	Mummius Bassus	258–258					NO-URL no title match
2964	2954	Aemilianus	259–259					NO-URL no title match
2966	2955	Gaul: M. Cassianius Latinius Postumus Augustus	260–269			269	wikidata	OK died only
2967	2956	Honoratianus	260–260					NO-URL no title match
3392	2957	P. Cornelius Saecularis	260–260					NO-DATE on wikidata
3393	2958	C. Junius Donatus	260–260					NO-DATE on wikidata
2968	2959	L. Petronius Taurus Volusianus	261–261					NO-DATE on wikidata
2969	2960	Nummius Faus(t?)ianus	262–262					NO-URL no title match
2970	2961	Dexter (Maximus?)	263–263					NO-DATE on wikidata
3394	2962	M. Nummius Albinus	263–345					MISMATCH reign end 345 is 145y after birth 200
2971	2963	Saturninus	264–383					NO-DATE on wikidata
2972	2964	Lucillus	265–265					NO-DATE on wikidata
3395	2965	Licinius Valerianus	265–265					NO-QID
2973	2966	Sabinillus	266–266					NO-DATE on wikidata
2974	2967	Ovinius C. Julius Aquilius Paternus	267–267					NO-DATE on wikidata
2975	2968	Arcesilaus	267–267					NO-DATE on wikidata
2976	2969	M. Piavonius Victorinus	267–269			271	wikidata	OK died only
2977	2970	(Egnatius/Licinius) Marinianus	268–268			268	wikidata	OK died only
3396	2971	Aspasius Paternus	268–268					NO-DATE on wikidata
2978	2972	M. Aurelius Claudius (Gothicus) Augustus	269–269		214	270	wikidata	OK
2979	2973	Paternus	269–269			510	wikidata	OK died only
2980	2974	Virius Orfitus	270–270					NO-DATE on wikidata
3397	2975	Flavius Antiochianus	270–270					NO-DATE on wikidata
2981	2976	Gaul: C. Pius Esuvius Tetricus Augustus	271–274			275	wikidata	OK died only
2982	2977	T. Flavius Postumius Quietus	272–272					NO-DATE on wikidata
2983	2978	Junius Veldumnianus	272–272					NO-URL no title match
2984	2979	Julius Placidianus	273–273					NO-DATE on wikidata
2985	2980	Capitolinus	274–274					NO-DATE on wikidata
2986	2981	(Aurelius?) Marcellinus	275–275					NO-DATE on wikidata
2987	2982	(Fulvius?) Aemilianus	276–276					MISMATCH died 253 before reign end 276
2988	2983	(L. Julius?) Paulinus	277–277					NO-DATE on wikidata
2989	2984	Virius Lupus	278–278					NO-DATE on wikidata
3398	2985	Nonius Paternus	279–279					NO-DATE on wikidata
2990	2986	(L. Valerius?) Messalla	280–280					NO-DATE on wikidata
2991	2987	(Vettius?) Gratus	280–280					NO-DATE on wikidata
2992	2988	Junius Tiberianus	281–281					NO-DATE on wikidata
2993	2989	Victorinus	282–282					MISMATCH died 271 before reign end 282
2994	2990	M. Aurelius Carinus Augustus	283–285		250	285	wikidata	OK
2995	2991	M. Aurelius Numerianus Augustus	284–284		254	284	wikidata	OK
2996	2992	(L. Caesonius?) Bassus	284–284					NO-DATE on wikidata
3399	2993	T. Claudius Aurelius Aristobulus	285–285					NO-DATE on wikidata
2997	2994	Vettius Aquilinus	286–286					NO-URL no title match
3400	2995	M. Junius Maximus	286–286					NO-URL no title match
2998	2996	(...)a	288–288					NO-DATE on wikidata
2999	2997	Pomponius Januarianus	288–288					NO-DATE on wikidata
3000	2998	(...)ivianus	288–288					NO-URL no title match
3001	2999	M. Magrius Bassus	289–289					NO-URL no title match
3002	3000	M. Umbrius Primus	289–289					NO-URL no title match
3003	3001	Ceionius Proculus	289–289					NO-URL no title match
3004	3002	Flavius Decimus	289–289					NO-URL no title match
3005	3003	L. Ragonius Quintianus	289–289					NO-URL no title match
3006	3004	T. Flavius Coelianus	289–289					NO-URL no title match
3007	3005	Helvius Clemens	289–289					NO-URL no title match
3008	3006	... ninius Maximus	289–289					NO-URL no title match
3009	3007	Cassius Dio	291–291					NO-DATE on wikidata
3401	3008	C. Junius Tiberianus	291–291		230		wikidata	OK born only
3010	3009	Afranius Hannibalianus	292–292		251		wikidata	OK born only
3011	3010	Julius Asclepiodotus	292–292					NO-DATE on wikidata
3013	3011	Nummius Tuscus	295–295					NO-DATE on wikidata
3014	3012	C. Annius Anullinus	295–295					NO-DATE on wikidata
3015	3013	Virius Gallus	298–298					NO-DATE on wikidata
3402	3014	Anicius Faustus	298–298					NO-DATE on wikidata
3016	3015	Virius Nepotianus	301–301					NO-DATE on wikidata
3403	3016	T. Flavius Postumius Titianus	301–301					NO-DATE on wikidata
3017	3017	(a) Flavius Valerius Severus Augustus	307–307			307	wikidata	OK died only
3021	3018	M. Aurelius Valerius Romulus	308–309		294	309	wikidata	OK
3023	3019	Tatius Andronicus	310–310					NO-URL no title match
3024	3020	Pompeius Probus	310–310					NO-DATE on wikidata
3025	3021	C. Ceionius Rufius Volusianus	311–314		247	330	wikidata	OK
3026	3022	Rufinus	311–392					NO-DATE on wikidata
3028	3023	Petronius Annianus	314–314					NO-URL no title match
3029	3024	Antonius Caecina Sabinus	316–316					NO-URL no title match
3030	3025	C. Vettius Cossinius Rufinus	316–316					NO-DATE on wikidata
3031	3026	Ovinius Gallicanus	317–317					NO-DATE on wikidata
3032	3027	Caesonius Bassus	317–317					NO-DATE on wikidata
3033	3028	Flavius Julius Crispus Caesar	318–324		303	326	wikidata	OK
3034	3029	Valerius Licinianus Licinius Caesar	319–321		315	326	wikidata	OK
3036	3030	Petronius Probianus	322–322					NO-DATE on wikidata
3037	3031	Amnius Anicius Julianus	322–322					NO-DATE on wikidata
3038	3032	Acilius Severus	323–323					NO-DATE on wikidata
3039	3033	Vettius Rufinus	323–323					NO-DATE on wikidata
3040	3034	Valerius Proculus	325–325					NO-URL no title match
3041	3035	Julius Julianus	325–325					NO-DATE on wikidata
3042	3036	Sex. Anicius Paulinus	325–325					NO-DATE on wikidata
3044	3037	Flavius Constantius	327–327					MISMATCH died 306 before reign end 327
3045	3038	Valerius Maximus	327–327					NO-DATE on wikidata
3046	3039	Flavius Januarinus	328–328					NO-URL no title match
3047	3040	Vettius Justus	328–328					NO-URL no title match
3048	3041	Gallicanus	330–330			362	wikidata	OK died only
